	T0_1_C	T0_2_C	T63_1_C	T63_2_C
KSW-cf_coassembly_k141_3564920||full	4.97712142546888	4.87735250262281	4.072716156316	4.0687847575817
KSW-cf_coassembly_k141_474472||full	4.86196483319821	6.0364116211643	2.53901901765115	5.00368996020601
KSW-cf_coassembly_k141_2623145||full	2.53901901765115	2.53901901765115	4.83105319218137	8.51752206240141
KSW-cf_coassembly_k141_1678629||full	4.3536196692021	4.81925992456246	4.37970386996405	2.53901901765115
KSW-cf_coassembly_k141_739781||full	10.5947108117727	9.74926865675797	8.26279929834937	8.99405615136151
KSW-cf_coassembly_k141_3298602||full	6.25444321675787	5.70457554781094	5.16674482212183	5.00368996020601
KSW-cf_coassembly_k141_1546211||full	9.39091022788479	9.21863745052682	9.16489327642721	9.3436974669108
KSW-cf_coassembly_k141_3430670||full	7.87587028617806	6.53125918505702	6.50092783836766	6.97820814453178
KSW-cf_coassembly_k141_1416647||full	7.17034370306719	7.45129879428666	7.14135145834789	7.24052190895626
KSW-cf_coassembly_k141_339243||full	7.79497853844234	6.63217453463893	6.94385513220417	7.01874183500124
KSW-cf_coassembly_k141_3299148||full	5.08320506388533	4.40292894456426	9.03208554405209	9.33571410303206
KSW-cf_coassembly_k141_71780||full	4.26084143960462	4.31798476793454	4.37970386996405	3.64484888295108
KSW-cf_coassembly_k141_1011116||full	6.06551130815376	6.0364116211643	4.62505266837835	4.37515032793527
KSW-cf_coassembly_k141_3029674||full	3.17928590080638	4.40292894456426	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_1282791||full	5.35949219049414	5.82405282724801	5.43601094364025	5.30191295024798
KSW-cf_coassembly_k141_3566862||full	2.53901901765115	3.76440533681124	5.30792807924474	9.13872910266443
KSW-cf_coassembly_k141_2088947||full	4.16027612107579	4.87735250262281	4.072716156316	4.62005218245783
KSW-cf_coassembly_k141_72869||full	7.40664567104799	6.89822144073693	4.62505266837835	5.54698661591734
KSW-cf_coassembly_k141_1011764||full	5.96071316900702	5.42999047707228	3.64780911870078	5.00368996020601
KSW-cf_coassembly_k141_1011795||full	5.62464584665625	5.53936851290193	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_1146660||full	3.43735863993487	4.87735250262281	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3301005||full	4.05020782383709	4.31798476793454	3.64780911870078	4.37515032793527
KSW-cf_coassembly_k141_3701707||full	5.03120173521425	4.69480429344407	3.64780911870078	4.62005218245783
KSW-cf_coassembly_k141_742382||full	2.53901901765115	3.16536571354259	6.71480262110498	7.72950992366679
KSW-cf_coassembly_k141_742538||full	2.53901901765115	2.53901901765115	9.66526978087533	10.1099184139405
KSW-cf_coassembly_k141_2222446||full	3.63087240897663	4.22665873055487	2.53901901765115	3.64484888295108
KSW-cf_coassembly_k141_1681801||full	6.25444321675787	6.96414061502045	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3833402||full	6.25444321675787	5.64080705850129	5.8557332264266	5.65507408745613
KSW-cf_coassembly_k141_1419247||full	4.73589497154765	5.70457554781094	5.16674482212183	4.82571182891946
KSW-cf_coassembly_k141_74095||full	5.62464584665625	5.13520866402156	7.10396379311981	7.43263015146389
KSW-cf_coassembly_k141_1682475||full	4.86196483319821	5.7354075717502	3.64780911870078	2.53901901765115
KSW-cf_coassembly_k141_1549520||full	4.52054547739409	5.13520866402156	4.072716156316	5.00368996020601
KSW-cf_coassembly_k141_743466||full	8.06962525897909	7.24424309011392	6.55746441800281	6.65704214063137
KSW-cf_coassembly_k141_616975||full	7.86870130276952	7.44208601695097	6.50092783836766	5.42984063756023
KSW-cf_coassembly_k141_3302737||full	5.81777983711367	5.50385340375329	9.86812654789934	9.82064401646815
KSW-cf_coassembly_k141_342754||full	4.3536196692021	5.39153529097666	3.64780911870078	4.0687847575817
KSW-cf_coassembly_k141_744393||full	4.80043189294448	5.53936851290193	6.98558571437697	7.20585348355502
KSW-cf_coassembly_k141_2363677||full	7.72524018197192	7.06369715714946	6.94385513220417	6.01971641983957
KSW-cf_coassembly_k141_2766562||full	4.3536196692021	5.39153529097666	4.62505266837835	5.00368996020601
KSW-cf_coassembly_k141_618014||full	3.17928590080638	3.41811642011516	8.34510637704513	9.51608406181197
KSW-cf_coassembly_k141_3835268||full	9.26830889456008	8.50892300780935	8.0632609743094	8.65220823640046
KSW-cf_coassembly_k141_1683756||full	4.4398690424555	4.75850355598106	4.072716156316	3.64484888295108
KSW-cf_coassembly_k141_2896362||full	6.31929857641206	6.45979987691164	3.64780911870078	5.00368996020601
KSW-cf_coassembly_k141_882449||full	6.70583578658549	6.15462070088767	6.38067475005484	5.42984063756023
KSW-cf_coassembly_k141_1823056||full	7.59225675422191	6.69570685476484	5.30792807924474	5.54698661591734
KSW-cf_coassembly_k141_3033085||full	3.43735863993487	4.48242372955194	2.53901901765115	3.64484888295108
KSW-cf_coassembly_k141_1684325||full	2.53901901765115	2.53901901765115	6.17887448633994	9.1749775331123
KSW-cf_coassembly_k141_2767148||full	2.53901901765115	2.53901901765115	8.78326018934541	8.613106557904
KSW-cf_coassembly_k141_1015408||full	6.11514690505219	7.83585840915568	6.2493614536954	5.84912311788561
KSW-cf_coassembly_k141_76174||full	3.63087240897663	5.42999047707228	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3571119||full	4.80043189294448	6.06085283971785	3.64780911870078	2.53901901765115
KSW-cf_coassembly_k141_883374||full	9.11627253727677	8.60690486749405	6.76363164735915	7.09653249091714
KSW-cf_coassembly_k141_207306||full	2.53901901765115	2.53901901765115	8.13905435121937	7.462295371301
KSW-cf_coassembly_k141_1823851||full	6.79949875086589	8.05100264185382	6.71480262110498	6.49381694115791
KSW-cf_coassembly_k141_3836608||full	5.31712448502152	4.40292894456426	4.072716156316	5.16091300920306
KSW-cf_coassembly_k141_3836641||full	2.53901901765115	2.53901901765115	14.192818752752	13.4186360133631
KSW-cf_coassembly_k141_3436924||full	7.52997833942103	6.84321666316937	6.17887448633994	5.65507408745613
KSW-cf_coassembly_k141_2365114||full	3.79048013381601	3.60781406348217	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_207657||full	4.4398690424555	4.81925992456246	6.50092783836766	8.05551722496802
KSW-cf_coassembly_k141_619449||full	4.52054547739409	4.87735250262281	4.83105319218137	4.82571182891946
KSW-cf_coassembly_k141_2768113||full	8.25145740845534	7.35640476938919	2.53901901765115	4.0687847575817
KSW-cf_coassembly_k141_207879||full	5.55388205374466	4.55719768406425	4.83105319218137	5.00368996020601
KSW-cf_coassembly_k141_3034229||full	3.63087240897663	3.76440533681124	13.110589035921	12.9389115750517
KSW-cf_coassembly_k141_77403||full	6.78430682385039	6.24259202748687	5.6614931931391	5.75543524044145
KSW-cf_coassembly_k141_1552431||full	3.43735863993487	3.89961208311807	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3034231||full	2.53901901765115	2.53901901765115	11.0866662846367	11.0447437262478
KSW-cf_coassembly_k141_2768282||full	3.92818559683557	4.01950501274987	3.64780911870078	8.11271946996023
KSW-cf_coassembly_k141_2226742||full	4.86196483319821	4.55719768406425	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_1957116||full	9.5313872590062	8.63140696451936	7.14135145834789	7.17032869198453
KSW-cf_coassembly_k141_2495085||full	6.58821850650653	6.10850933189666	4.37970386996405	2.53901901765115
KSW-cf_coassembly_k141_481805||full	7.28258370319839	6.53125918505702	5.43601094364025	4.82571182891946
KSW-cf_coassembly_k141_2768823||full	3.92818559683557	4.01950501274987	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_2094078||full	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3306186||full	6.75343166198387	6.13175178381655	4.37970386996405	4.37515032793527
KSW-cf_coassembly_k141_1553214||full	6.62282000234852	6.63217453463893	6.1047164939543	6.09789039133092
KSW-cf_coassembly_k141_208628||full	7.0862147083998	5.70457554781094	5.16674482212183	2.53901901765115
KSW-cf_coassembly_k141_2898996||full	6.0140791275085	5.18138553300737	5.43601094364025	4.0687847575817
KSW-cf_coassembly_k141_2366708||full	5.87669669601639	5.98622970963603	5.16674482212183	5.30191295024798
KSW-cf_coassembly_k141_1289030||full	8.27875090565154	8.2004429619855	6.90087570338164	6.75636629654227
KSW-cf_coassembly_k141_2094567||full	3.92818559683557	4.01950501274987	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3838246||full	3.17928590080638	3.60781406348217	7.94152956883399	9.46576476618318
KSW-cf_coassembly_k141_2631052||full	5.40060307933728	5.46741119594209	4.62505266837835	5.00368996020601
KSW-cf_coassembly_k141_1553525||full	5.84754519380175	6.19928523486182	4.62505266837835	5.16091300920306
KSW-cf_coassembly_k141_1957969||full	6.85870748200843	6.4037602965535	6.17887448633994	5.84912311788561
KSW-cf_coassembly_k141_2094866||full	5.27341733456243	5.31127146911715	8.29628807386807	10.601047482191
KSW-cf_coassembly_k141_1153007||full	5.62464584665625	5.42999047707228	4.37970386996405	4.82571182891946
KSW-cf_coassembly_k141_3307197||full	5.55388205374466	5.18138553300737	5.00930154551855	5.54698661591734
KSW-cf_coassembly_k141_347553||full	7.46488388947821	7.2011869758467	5.94367560770251	6.75636629654227
KSW-cf_coassembly_k141_2770449||full	7.06124498437184	6.13175178381655	6.31652757952402	6.80356255101046
KSW-cf_coassembly_k141_1958773||full	3.17928590080638	4.40292894456426	7.76136037022138	8.30494765931172
KSW-cf_coassembly_k141_2496484||full	6.06551130815376	5.67305286800489	5.43601094364025	5.30191295024798
KSW-cf_coassembly_k141_3839292||full	6.73774123375456	6.13175178381655	5.00930154551855	6.49381694115791
KSW-cf_coassembly_k141_1290440||full	5.93325767906637	5.79511881960632	6.38067475005484	6.60467385415544
KSW-cf_coassembly_k141_3979103||full	3.43735863993487	3.60781406348217	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_2229129||full	4.59639582591019	4.69480429344407	10.9927937635556	12.2118969441194
KSW-cf_coassembly_k141_1425260||full	7.72524018197192	7.29631189944604	6.61185302566809	7.75369480183338
KSW-cf_coassembly_k141_3439591||full	7.93197324877533	7.16802732138026	5.16674482212183	5.75543524044145
KSW-cf_coassembly_k141_2632664||full	8.76134942644232	8.30570114538608	6.38067475005484	6.30954087369204
KSW-cf_coassembly_k141_1153867||full	5.44053213045437	5.76557922907419	6.17887448633994	5.42984063756023
KSW-cf_coassembly_k141_2229319||full	7.3562464148313	5.67305286800489	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_622933||full	5.13329321588485	6.38458133517049	5.6614931931391	4.0687847575817
KSW-cf_coassembly_k141_2095985||full	2.53901901765115	2.53901901765115	9.13744585058583	8.613106557904
KSW-cf_coassembly_k141_2771320||full	2.53901901765115	2.53901901765115	5.6614931931391	9.67638673532504
KSW-cf_coassembly_k141_1291077||full	7.89716568579399	7.19021849317905	5.55329009972692	6.24242351126227
KSW-cf_coassembly_k141_3308754||full	3.43735863993487	3.60781406348217	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_1425702||full	2.53901901765115	2.53901901765115	9.42157889160707	12.614550774131
KSW-cf_coassembly_k141_1960022||full	7.20494481574781	7.49649851968805	6.50092783836766	6.80356255101046
KSW-cf_coassembly_k141_1020336||full	2.53901901765115	3.16536571354259	5.94367560770251	6.55031814368477
KSW-cf_coassembly_k141_210756||full	6.55276030933177	5.85240607469435	4.83105319218137	5.75543524044145
KSW-cf_coassembly_k141_2901517||full	3.63087240897663	2.53901901765115	2.53901901765115	3.64484888295108
KSW-cf_coassembly_k141_2498113||full	4.26084143960462	4.40292894456426	4.62505266837835	2.53901901765115
KSW-cf_coassembly_k141_3980185||full	5.72452146822948	5.03788297150476	5.00930154551855	5.30191295024798
KSW-cf_coassembly_k141_210902||full	5.84754519380175	6.4037602965535	5.00930154551855	4.62005218245783
KSW-cf_coassembly_k141_210992||full	6.73774123375456	6.80053407095589	3.64780911870078	2.53901901765115
KSW-cf_coassembly_k141_1426350||full	2.53901901765115	5.03788297150476	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3710079||full	5.44053213045437	5.96045713474131	5.55329009972692	5.75543524044145
KSW-cf_coassembly_k141_3576046||full	5.93325767906637	6.08488076311832	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_1556319||full	5.08320506388533	6.3651414251518	4.37970386996405	5.84912311788561
KSW-cf_coassembly_k141_211608||full	6.99685400890603	7.13408492803501	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_485525||full	4.26084143960462	5.2260570886919	3.64780911870078	4.0687847575817
KSW-cf_coassembly_k141_2097437||full	5.03120173521425	5.31127146911715	4.83105319218137	5.00368996020601
KSW-cf_coassembly_k141_2634175||full	8.82196648864965	8.31076760809529	6.76363164735915	7.17032869198453
KSW-cf_coassembly_k141_3172000||full	9.27645366863167	8.83850399821346	8.32901658083595	8.59983345257558
KSW-cf_coassembly_k141_3172009||full	6.0140791275085	4.98647055545611	3.64780911870078	2.53901901765115
KSW-cf_coassembly_k141_211968||full	2.53901901765115	4.01950501274987	6.17887448633994	8.70274731663598
KSW-cf_coassembly_k141_888885||full	5.84754519380175	5.82405282724801	4.83105319218137	5.00368996020601
KSW-cf_coassembly_k141_1021687||full	3.17928590080638	3.16536571354259	14.1847414357287	15.2666293890683
KSW-cf_coassembly_k141_3038135||full	8.4989667133859	8.23283512281064	6.44206511856601	6.60467385415544
KSW-cf_coassembly_k141_2097996||full	3.92818559683557	3.60781406348217	6.1047164939543	7.62849301575006
KSW-cf_coassembly_k141_3841473||full	4.4398690424555	4.87735250262281	4.072716156316	2.53901901765115
KSW-cf_coassembly_k141_1155827||full	8.08207447618521	7.98279536921475	7.3789415407479	7.27437440160487
KSW-cf_coassembly_k141_3841505||full	3.43735863993487	3.76440533681124	2.53901901765115	3.64484888295108
KSW-cf_coassembly_k141_2634866||full	4.05020782383709	5.26932259596897	4.62505266837835	4.0687847575817
KSW-cf_coassembly_k141_1557154||full	3.79048013381601	5.2260570886919	4.62505266837835	4.37515032793527
KSW-cf_coassembly_k141_82241||full	6.90156444659628	5.93420737157259	4.37970386996405	6.17198985412957
KSW-cf_coassembly_k141_2634903||full	6.38133491969181	6.15462070088767	2.53901901765115	4.82571182891946
KSW-cf_coassembly_k141_82408||full	8.24593615004313	7.38553562624255	7.28187920789467	7.62849301575006
KSW-cf_coassembly_k141_3172870||full	3.43735863993487	3.16536571354259	6.50092783836766	8.98387514374176
KSW-cf_coassembly_k141_2903311||full	8.11273507403063	6.1771280524708	4.62505266837835	2.53901901765115
KSW-cf_coassembly_k141_1022370||full	5.18160903543016	5.13520866402156	6.2493614536954	5.00368996020601
KSW-cf_coassembly_k141_486817||full	2.53901901765115	2.53901901765115	8.29628807386807	9.59846097552676
KSW-cf_coassembly_k141_1022709||full	6.62282000234852	6.0364116211643	5.6614931931391	6.37364326656827
KSW-cf_coassembly_k141_1829036||full	5.03120173521425	5.03788297150476	4.072716156316	5.00368996020601
KSW-cf_coassembly_k141_351570||full	3.17928590080638	4.12772345370812	2.53901901765115	3.64484888295108
KSW-cf_coassembly_k141_3842468||full	4.73589497154765	5.46741119594209	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_3443314||full	7.99916338241103	7.00228722723664	5.94367560770251	6.09789039133092
KSW-cf_coassembly_k141_351764||full	9.20997020941558	8.403794667157	7.52744597813772	7.4913615998247
KSW-cf_coassembly_k141_3983313||full	6.81453151348687	6.64832359418097	5.00930154551855	5.75543524044145
KSW-cf_coassembly_k141_890876||full	3.92818559683557	3.16536571354259	14.8263725032494	15.9026695944161
KSW-cf_coassembly_k141_487778||full	2.53901901765115	2.53901901765115	7.21333095633834	8.70274731663598
KSW-cf_coassembly_k141_751989||full	3.63087240897663	4.22665873055487	10.1820107927474	11.5359410615678
KSW-cf_coassembly_k141_751998||full	4.4398690424555	4.55719768406425	6.1047164939543	7.17032869198453
KSW-cf_coassembly_k141_3578811||full	8.43247681061269	7.8428726708837	6.55746441800281	6.80356255101046
KSW-cf_coassembly_k141_214162||full	5.58971060260197	4.31798476793454	8.82973446320895	9.02417495657905
KSW-cf_coassembly_k141_3174155||full	3.79048013381601	4.12772345370812	3.64780911870078	3.64484888295108
KSW-cf_coassembly_k141_1692624||full	2.53901901765115	3.89961208311807	10.2130178601475	10.3625976536397
KSW-cf_coassembly_k141_2100159||full	6.23215248352309	6.38458133517049	6.76363164735915	6.30954087369204
KSW-cf_coassembly_k141_3579386||full	9.54493567077128	8.87315962002175	6.94385513220417	7.05816341085535
KSW-cf_coassembly_k141_3843599||full	6.27639088074083	5.96045713474131	6.38067475005484	7.20585348355502
KSW-cf_coassembly_k141_891620||full	5.62464584665625	5.26932259596897	2.53901901765115	4.37515032793527
KSW-cf_coassembly_k141_3040832||full	6.62282000234852	5.26932259596897	2.53901901765115	2.53901901765115
KSW-cf_coassembly_k141_1559769||full	4.52054547739409	5.7354075717502	8.31274519592225	10.9327783666496
KSW-cf_coassembly_k141_215236||full	4.05020782383709	5.03788297150476	3.64780911870078	2.53901901765115
