Contig	C0_1_C	C0_2_C	C63_1_C	C63_2_C	T0_1_C	T0_2_C	T63_1_C	T63_2_C
KSW-C63_2_C_NODE_10076_length_5190_cov_46.978189||full	0	0	2.8634784	35.682095	0	0	22.123173	64.77163
KSW-C63_2_C_NODE_10322_length_5087_cov_20.368442||full	34.156372	11.504495	36.169098	33.14074	118.629005	198.73293	6.0466022	12.060722
KSW-C63_2_C_NODE_10348_length_5071_cov_3.834530||full	0	0	0	6.4365034	0	0	15.34167	11.751138
KSW-T0_1_C_NODE_196_length_89543_cov_7.627078||full	11.422279	5.802763	7.558707	2.4991527	49.046806	32.295307	0	0
KSW-T0_1_C_NODE_890_length_37449_cov_7.649249||full	9.670721	5.108203	5.995958	0	41.775642	25.707787	0	0
KSW-T0_1_C_NODE_1117_length_31368_cov_8.265640||full	8.62971	4.185395	5.010374	2.2661452	34.885395	23.290108	0	0
KSW-T0_1_C_NODE_1160_length_30491_cov_7.313247||full	6.472129	0	6.8908896	0	31.04269	18.228127	0	0
KSW-T0_1_C_NODE_1599_length_23899_cov_7.273905||full	13.587962	6.2667828	7.733574	2.5729146	50.9553	33.576996	2.456448	2.2866113
KSW-T0_1_C_NODE_1901_length_20989_cov_41.295691||full	41.156	21.327274	122.21126	16.42675	193.48128	154.89085	9.334896	7.716197
KSW-T0_1_C_NODE_1904_length_20971_cov_7.489338||full	8.8836975	5.3586297	6.1151085	0	39.35306	22.51929	0	0
KSW-T0_1_C_NODE_1978_length_20382_cov_13.207999||full	23.45091	14.033452	21.651201	0	71.5639	57.052944	0	0
KSW-T0_1_C_NODE_2003_length_20141_cov_14.325202||full	18.652363	26.086222	4.9121656	0	62.45305	50.331486	0	0
KSW-T0_1_C_NODE_2061_length_19659_cov_10.034534||full	25.401516	37.088207	3.1630545	0	67.06295	58.016216	0	0
KSW-T0_1_C_NODE_2282_length_18189_cov_8.965314||full	11.617461	4.987125	10.840915	3.1679533	40.538654	24.300808	0	2.196695
KSW-T0_1_C_NODE_2338_length_17854_cov_7.038766||full	15.144436	12.110967	6.78327	3.233136	40.317722	45.08365	2.6174781	0
KSW-T0_1_C_NODE_2378_length_17582_cov_6.990928||full	9.866864	9.051285	5.653763	2.0584607	27.126503	33.432095	0	0
KSW-T0_1_C_NODE_2420_length_17363_cov_5.813901||full	12.249494	18.077354	0	0	26.328367	20.288073	0	0
KSW-T0_1_C_NODE_2608_length_16453_cov_9.399866||full	10.845672	5.9270883	11.180538	3.9432878	47.264103	29.208801	2.9371834	0
KSW-T0_1_C_NODE_2627_length_16341_cov_42.646015||full	30.938316	13.910414	96.95074	10.941632	129.29381	100.46563	5.582219	4.2660728
KSW-T0_1_C_NODE_2746_length_15813_cov_7.861023||full	18.81993	26.841406	0	0	43.555016	41.234035	0	0
KSW-T0_1_C_NODE_2748_length_15810_cov_12.326753||full	18.873713	28.314934	2.544459	0	53.00293	43.377872	0	0
KSW-T0_1_C_NODE_2759_length_15734_cov_8.356209||full	6.423422	3.147719	3.7213123	0	29.23653	16.732733	0	0
KSW-T0_1_C_NODE_2800_length_15540_cov_13.235777||full	7.1868405	10.459641	3.7450254	0	36.411835	24.103395	0	0
KSW-T0_1_C_NODE_2911_length_15092_cov_9.287757||full	6.773311	3.6924002	7.4790273	2.3710787	34.114582	21.191147	0	0
KSW-T0_1_C_NODE_3279_length_13733_cov_8.597821||full	14.917237	21.680164	0	0	60.731483	31.912987	0	0
KSW-T0_1_C_NODE_3345_length_13509_cov_8.821837||full	9.884732	4.9154706	8.615194	3.0448706	46.049866	31.142216	0	0
KSW-T0_1_C_NODE_3784_length_12448_cov_11.552812||full	17.04132	13.355424	19.49916	0	59.789944	49.600662	0	0
KSW-T0_1_C_NODE_4249_length_11264_cov_5.743064||full	10.910966	5.9777875	0	0	40.469955	44.030724	0	0
KSW-T0_1_C_NODE_4440_length_10881_cov_41.982357||full	57.64776	28.54835	163.49643	21.088411	251.26726	184.03406	11.399874	8.121899
KSW-T0_1_C_NODE_4630_length_10502_cov_6.561022||full	6.158563	8.694206	0	0	23.290676	15.184532	0	0
KSW-T0_1_C_NODE_4885_length_10089_cov_46.246960||full	55.632114	25.833454	170.45589	18.124792	242.03038	187.12822	10.127016	8.079852
KSW-T0_1_C_NODE_5004_length_9875_cov_4.477495||full	5.665913	12.12177	0	0	20.999002	12.57287	0	0
KSW-T0_1_C_NODE_5070_length_9774_cov_13.774874||full	45.4578	14.436108	0	0	91.640656	124.94948	0	0
KSW-T0_1_C_NODE_5180_length_9599_cov_3.328269||full	0	0	6.3185763	0	15.673542	0	0	0
KSW-T0_1_C_NODE_5325_length_9369_cov_9.346146||full	18.796522	22.802982	0	0	40.361217	33.409523	0	0
KSW-T0_1_C_NODE_5437_length_9208_cov_11.814159||full	10.077167	15.486373	4.6244235	2.288688	52.140564	30.83932	0	0
KSW-T0_1_C_NODE_5632_length_8955_cov_5.299551||full	16.690538	31.159958	0	0	24.54978	34.561	0	0
KSW-T0_1_C_NODE_5644_length_8940_cov_7.938773||full	5.8832	3.4807355	3.932407	0	31.948992	13.584382	0	1.2845767
KSW-T0_1_C_NODE_5842_length_8697_cov_7.473386||full	12.705372	25.25687	7.1406093	3.6147718	35.61326	37.954304	3.9908173	2.1889665
KSW-T0_1_C_NODE_6127_length_8402_cov_7.438840||full	26.06959	32.838257	3.494193	0	46.50205	38.775852	0	0
KSW-T0_1_C_NODE_6213_length_8318_cov_8.688975||full	6.181194	3.5177605	3.099484	0	26.116926	22.2093	0	0
KSW-T0_1_C_NODE_6285_length_8249_cov_9.978399||full	17.194254	21.789919	0	0	35.113956	29.860184	0	0
KSW-T0_1_C_NODE_6528_length_8024_cov_8.866608||full	22.20536	6.841415	0	0	56.412476	75.587944	0	0
KSW-T0_1_C_NODE_6544_length_8005_cov_4.837107||full	8.340398	7.3668976	0	0	28.639034	0	0	0
KSW-T0_1_C_NODE_6555_length_7992_cov_5.954265||full	24.399591	37.363895	4.154128	0	41.60775	34.883026	0	0
KSW-T0_1_C_NODE_6606_length_7933_cov_8.278116||full	5.287995	2.809613	6.6459756	1.9812433	24.504995	13.796554	0	0
KSW-T0_1_C_NODE_6631_length_7906_cov_17.067762||full	21.08276	31.375614	3.9038918	2.4119067	75.4905	28.779812	0	0
KSW-T0_1_C_NODE_6723_length_7836_cov_15.454440||full	34.156597	5.036953	27.0127	69.94595	91.36326	132.47168	68.78755	37.132614
KSW-T0_1_C_NODE_6746_length_7803_cov_7.367062||full	14.082077	27.013584	7.656628	3.7280378	39.684387	36.595543	3.602655	2.477916
KSW-T0_1_C_NODE_6861_length_7703_cov_6.000654||full	16.493269	28.094852	2.3324828	0	34.291653	24.868193	0	0
KSW-T0_1_C_NODE_6864_length_7701_cov_4.815590||full	9.516104	18.81762	0	0	25.424025	15.992925	0	0
KSW-T0_1_C_NODE_6899_length_7674_cov_9.122982||full	13.323229	5.326215	0	0	55.22102	36.779457	0	0
KSW-T0_1_C_NODE_6948_length_7631_cov_5.022967||full	6.5821342	5.2338204	0	0	35.845272	31.826878	0	0
KSW-T0_1_C_NODE_7072_length_7527_cov_4.067184||full	31.23752	49.83993	0	0	29.029194	52.021984	0	0
KSW-T0_1_C_NODE_7155_length_7452_cov_5.260781||full	17.048948	26.112335	0	0	31.488436	26.394588	0	0
KSW-T0_1_C_NODE_7290_length_7344_cov_5.302099||full	15.9643	28.025055	0	0	34.255886	28.126003	0	0
KSW-T0_1_C_NODE_7315_length_7326_cov_7.863430||full	5.2430067	0	6.7711606	0	27.63745	17.043072	0	0
KSW-T0_1_C_NODE_7647_length_7048_cov_7.979122||full	10.901286	3.888293	12.249518	2.752768	35.581966	27.183811	0	0
KSW-T0_1_C_NODE_7684_length_7022_cov_4.707478||full	8.500834	4.5641704	0	0	32.84903	104.5094	0	0
KSW-T0_1_C_NODE_7811_length_6943_cov_4.523229||full	23.569149	45.100014	0	0	31.778444	59.320393	0	0
KSW-T0_1_C_NODE_7987_length_6807_cov_3.835604||full	5.5891647	7.530134	0	0	26.371305	14.636565	0	0
KSW-T0_1_C_NODE_8156_length_6700_cov_4.674944||full	6.1740236	4.0204144	14.5748	8.2368555	33.02236	48.504475	0	0
KSW-T0_1_C_NODE_8243_length_6645_cov_4.432170||full	0	0	0	0	19.775667	0	0	0
KSW-T0_1_C_NODE_8261_length_6638_cov_5.702111||full	11.176122	9.168659	0	0	38.262085	49.08969	0	0
KSW-T0_1_C_NODE_8266_length_6635_cov_3.862006||full	0	5.1097636	11.538618	0	27.283062	21.396437	0	0
KSW-T0_1_C_NODE_8272_length_6631_cov_12.404653||full	20.6939	26.163078	8.682798	2.3934238	51.03974	58.07341	0	2.3926032
KSW-T0_1_C_NODE_8425_length_6535_cov_7.435648||full	11.489923	0	10.146492	3.9539206	36.91767	23.678547	0	0
KSW-T0_1_C_NODE_8503_length_6485_cov_5.507776||full	7.56224	0	0	0	31.424612	67.774055	0	0
KSW-T0_1_C_NODE_8568_length_6453_cov_41.155361||full	34.26304	16.373873	108.47253	10.730127	145.85837	101.45715	6.9010177	5.1000047
KSW-T0_1_C_NODE_8684_length_6394_cov_5.296892||full	9.060259	6.7572513	0	0	31.047754	45.490574	0	0
KSW-T0_1_C_NODE_8899_length_6278_cov_8.953559||full	14.29853	17.785736	3.0597181	0	59.75448	33.942154	0	0
KSW-T0_1_C_NODE_8924_length_6270_cov_7.367015||full	6.127299	0	4.112368	0	27.593027	17.461985	0	0
KSW-T0_1_C_NODE_8946_length_6259_cov_5.894584||full	0	0	0	0	41.348568	23.775324	0	0
KSW-T0_1_C_NODE_9033_length_6210_cov_4.695045||full	21.88733	27.990095	2.7919197	0	25.050112	23.339691	0	0
KSW-T0_1_C_NODE_9269_length_6105_cov_6.121983||full	5.276507	0	3.688911	2.5844193	41.905254	40.53034	0	0
KSW-T0_1_C_NODE_9407_length_6041_cov_4.134648||full	10.367744	0	0	0	29.96168	26.04499	0	0
KSW-T0_1_C_NODE_9485_length_6004_cov_7.796941||full	40.355545	54.690437	8.717994	11.141833	56.72925	175.2074	0	0
KSW-T0_1_C_NODE_9546_length_5971_cov_6.258621||full	16.330435	34.458004	0	0	43.792763	28.073582	0	0
KSW-T0_1_C_NODE_9560_length_5968_cov_4.607644||full	0	0	0	0	31.911499	33.538895	0	0
KSW-T0_1_C_NODE_9624_length_5936_cov_3.722836||full	6.1724777	6.4158516	0	0	26.430637	12.390655	0	0
KSW-T0_1_C_NODE_9695_length_5904_cov_4.888015||full	7.008743	5.4284077	5.8412066	0	15.67306	0	0	0
KSW-T0_1_C_NODE_9734_length_5893_cov_3.610140||full	0	5.890168	0	0	25.509407	11.139481	0	0
KSW-T0_1_C_NODE_9897_length_5815_cov_9.705556||full	7.5582075	4.4951863	8.844041	2.717016	35.92301	22.467701	0	0
KSW-T0_1_C_NODE_9902_length_5814_cov_15.502171||full	31.413984	30.361322	13.708408	4.5456805	97.11818	120.055664	7.1808696	4.9390216
KSW-T0_1_C_NODE_10139_length_5703_cov_9.386863||full	8.641799	15.87451	5.780929	0	29.531807	32.54676	0	0
KSW-T0_1_C_NODE_10157_length_5694_cov_7.808831||full	12.381949	6.7622848	4.6470156	4.097919	52.620285	42.823685	5.149201	0
KSW-T0_1_C_NODE_10327_length_5623_cov_8.055136||full	17.975262	27.014654	4.238393	0	49.6131	31.338213	0	0
KSW-T0_1_C_NODE_10353_length_5615_cov_3.780935||full	4.420482	5.045716	0	0	26.50924	17.973402	0	0
KSW-T0_1_C_NODE_10408_length_5587_cov_8.114064||full	24.779907	33.74507	2.5415962	0	52.835056	53.79215	0	0
KSW-T0_1_C_NODE_10465_length_5562_cov_8.767569||full	9.415027	0	0	0	50.339638	50.742893	0	0
KSW-T0_1_C_NODE_10499_length_5543_cov_5.057216||full	7.465898	6.2866297	0	0	34.365788	102.489655	0	0
KSW-T0_1_C_NODE_10529_length_5528_cov_22.422437||full	30.502388	33.47535	0	0	129.5272	66.52979	0	0
KSW-T0_1_C_NODE_10840_length_5406_cov_6.562885||full	7.1031785	20.096842	3.9005463	0	26.780397	15.182333	0	0
KSW-T0_1_C_NODE_11065_length_5324_cov_4.782881||full	0	3.0522351	0	0	33.991085	19.270214	0	0
KSW-T0_1_C_NODE_11154_length_5285_cov_11.607839||full	51.513695	47.69235	5.537776	0	77.58401	96.6699	0	0
KSW-T0_1_C_NODE_11160_length_5282_cov_16.722212||full	42.50114	20.217033	4.2878275	0	108.87501	113.62713	0	0
KSW-T0_1_C_NODE_11413_length_5188_cov_5.852913||full	8.429748	6.893602	0	0	37.480453	15.166965	0	0
KSW-T0_1_C_NODE_11555_length_5140_cov_3.740020||full	24.141045	37.312935	0	0	27.65009	36.600533	0	0
KSW-T0_1_C_NODE_11688_length_5090_cov_7.716584||full	8.9422	15.333296	5.6036224	0	29.250317	28.571335	0	0
KSW-T0_1_C_NODE_11837_length_5036_cov_14.025296||full	10.794531	17.520325	4.3430643	0	45.79292	30.564434	0	0
KSW-T0_1_C_NODE_11937_length_5008_cov_5.596406||full	12.981272	7.326967	0	0	26.51024	27.667345	0	0
KSW-T0_2_C_NODE_2177_length_20441_cov_7.333513||full	24.28846	11.873592	4.098979	0	57.872078	66.34107	0	0
KSW-T0_2_C_NODE_2699_length_17510_cov_8.155486||full	26.254763	19.679087	24.380407	0	85.07392	65.54037	0	2.1744618
KSW-T0_2_C_NODE_2988_length_16208_cov_18.176314||full	30.119482	31.542435	10.485819	4.861781	92.231445	109.60692	5.517029	4.0002475
KSW-T0_2_C_NODE_4036_length_12672_cov_6.406753||full	19.348736	27.298159	4.1911745	0	49.82867	45.072216	0	0
KSW-T0_2_C_NODE_4214_length_12233_cov_4.872968||full	12.801778	6.4542527	13.155701	3.9099188	45.71034	35.09588	0	0
KSW-T0_2_C_NODE_4465_length_11689_cov_5.761475||full	8.895859	4.0517993	3.140475	0	17.662405	28.527763	0	2.455566
KSW-T0_2_C_NODE_4489_length_11640_cov_6.496677||full	23.36957	31.189735	0	0	41.801292	41.285255	0	0
KSW-T0_2_C_NODE_4674_length_11274_cov_4.583920||full	23.270054	36.329178	4.053149	0	31.276928	39.592495	0	0
KSW-T0_2_C_NODE_4803_length_10993_cov_6.212653||full	18.21958	33.495342	0	0	21.585688	39.512123	0	0
KSW-T0_2_C_NODE_5034_length_10548_cov_5.742114||full	8.009055	14.085356	4.5164523	1.997069	18.300446	23.829807	0	0
KSW-T0_2_C_NODE_5129_length_10400_cov_6.280619||full	17.042961	26.8331	0	0	36.60969	38.312252	0	0
KSW-T0_2_C_NODE_5229_length_10218_cov_24.646463||full	30.264526	35.518597	11.168822	4.814562	88.237946	119.92318	5.679303	5.0011706
KSW-T0_2_C_NODE_5517_length_9724_cov_3.775158||full	6.6835585	6.255456	3.0522566	0	14.889935	33.765587	0	0
KSW-T0_2_C_NODE_5794_length_9382_cov_7.623459||full	6.0679812	12.850888	0	0	50.147655	66.924805	0	0
KSW-T0_2_C_NODE_5844_length_9325_cov_4.273247||full	4.6252584	2.9379048	3.7691896	0	21.99675	19.622522	0	0
KSW-T0_2_C_NODE_5871_length_9292_cov_5.183934||full	12.527543	6.69695	12.609946	3.9231365	54.110912	39.57274	0	0
KSW-T0_2_C_NODE_5904_length_9258_cov_8.329349||full	18.954031	46.142967	9.617723	4.5872893	40.54685	43.777546	0	0
KSW-T0_2_C_NODE_6007_length_9137_cov_4.744990||full	7.894276	0	12.074726	6.7574883	21.317846	42.488106	0	0
KSW-T0_2_C_NODE_6420_length_8610_cov_9.053302||full	18.32529	27.825792	8.364663	4.109619	43.621815	48.43712	3.4962525	0
KSW-T0_2_C_NODE_6471_length_8559_cov_5.284807||full	9.595285	19.205206	4.790984	2.1488843	22.24259	28.971373	0	0
KSW-T0_2_C_NODE_6573_length_8435_cov_15.888305||full	30.547192	34.57937	11.114461	6.3050594	92.36657	113.15582	6.146894	4.442826
KSW-T0_2_C_NODE_7003_length_7957_cov_6.535181||full	6.242054	8.059349	3.7329676	0	12.477682	19.142393	0	0
KSW-T0_2_C_NODE_7075_length_7886_cov_3.055676||full	15.359163	18.253576	0	0	59.672573	25.58902	0	0
KSW-T0_2_C_NODE_7115_length_7852_cov_4.515455||full	10.687826	6.861698	12.984759	4.728586	41.84283	40.302383	2.5742328	0
KSW-T0_2_C_NODE_7254_length_7735_cov_4.298698||full	0	0	0	0	31.376165	38.25352	0	0
KSW-T0_2_C_NODE_7317_length_7691_cov_3.940545||full	18.109833	25.618845	3.8712616	0	33.399033	31.450216	0	0
KSW-T0_2_C_NODE_7393_length_7634_cov_6.192242||full	16.23371	6.533199	9.538006	4.2167544	86.48437	55.158398	0	0
KSW-T0_2_C_NODE_7740_length_7339_cov_4.278968||full	6.7123065	0	0	0	0	38.13659	0	0
KSW-T0_2_C_NODE_7757_length_7332_cov_4.657414||full	9.235825	5.010308	10.534748	0	40.986748	30.990349	0	0
KSW-T0_2_C_NODE_7804_length_7290_cov_11.669247||full	19.374802	23.035479	5.965409	0	44.33915	50.566372	3.9399464	0
KSW-T0_2_C_NODE_7910_length_7213_cov_5.931126||full	9.257598	14.680043	0	0	24.538485	21.104149	0	0
KSW-T0_2_C_NODE_8039_length_7116_cov_4.451211||full	5.685336	4.8682942	6.28191	0	9.819864	13.753946	0	1.735778
KSW-T0_2_C_NODE_8094_length_7078_cov_5.180407||full	8.264211	6.7573433	0	0	31.064472	44.6988	0	0
KSW-T0_2_C_NODE_8122_length_7059_cov_7.500428||full	9.543334	4.079055	12.560688	3.4114184	50.527855	35.860382	2.4896836	0
KSW-T0_2_C_NODE_8254_length_6964_cov_21.491533||full	22.731737	10.257143	64.443375	7.2890406	100.02326	69.547195	4.1128774	2.9172497
KSW-T0_2_C_NODE_8400_length_6875_cov_3.737097||full	7.907822	7.228121	0	2.7730083	19.699009	34.581337	0	0
KSW-T0_2_C_NODE_8534_length_6771_cov_4.020548||full	9.796087	4.3696113	11.725141	4.2957144	40.65179	26.054802	0	0
KSW-T0_2_C_NODE_8881_length_6560_cov_4.726211||full	5.547524	0	6.8527765	0	21.66769	16.583181	0	0
KSW-T0_2_C_NODE_8935_length_6529_cov_5.642725||full	0	0	6.2808275	4.4049497	13.758274	26.193478	0	0
KSW-T0_2_C_NODE_9064_length_6451_cov_17.741870||full	15.392162	7.056495	3.5124543	3.0594943	106.65019	129.67528	15.395285	13.587551
KSW-T0_2_C_NODE_9072_length_6447_cov_6.371871||full	15.585071	8.645969	4.908369	4.254818	55.750477	53.60054	5.4530406	0
KSW-T0_2_C_NODE_9116_length_6425_cov_8.107378||full	17.826426	3.4117513	222.47316	293.59003	64.13311	69.2412	256.98016	166.69072
KSW-T0_2_C_NODE_9135_length_6415_cov_6.089308||full	25.739155	38.14332	2.4483974	0	55.38754	54.70613	0	0
KSW-T0_2_C_NODE_9297_length_6336_cov_23.508040||full	51.075417	17.323061	0	0	116.55631	177.62383	0	0
KSW-T0_2_C_NODE_9362_length_6296_cov_4.245954||full	9.689313	12.420458	0	0	24.1206	35.94079	0	0
KSW-T0_2_C_NODE_9437_length_6255_cov_4.375645||full	6.8649354	3.7466795	0	0	0	40.291626	0	0
KSW-T0_2_C_NODE_9465_length_6240_cov_3.764430||full	21.86937	29.080378	2.8394437	0	25.25498	28.258308	0	0
KSW-T0_2_C_NODE_9627_length_6158_cov_6.356546||full	18.42844	38.697	0	0	33.75771	58.339752	0	0
KSW-T0_2_C_NODE_9777_length_6087_cov_4.361572||full	3.9805098	0	0	0	0	38.49757	0	0
KSW-T0_2_C_NODE_9886_length_6037_cov_3.985624||full	6.952491	3.8479075	0	0	27.996681	35.428276	0	0
KSW-T0_2_C_NODE_9893_length_6034_cov_7.965546||full	23.128193	29.302044	0	0	50.44435	52.22642	0	0
KSW-T0_2_C_NODE_9983_length_5990_cov_6.560236||full	9.666899	8.915209	10.823345	0	38.946125	24.55373	0	0
KSW-T0_2_C_NODE_10007_length_5973_cov_7.153937||full	6.9245834	5.8308167	0	0	36.587868	43.520824	0	0
KSW-T0_2_C_NODE_10194_length_5879_cov_4.698317||full	7.2350974	9.31894	10.2288065	0	36.026573	43.04588	0	0
KSW-T0_2_C_NODE_10256_length_5849_cov_4.126338||full	5.658096	4.446752	0	0	23.614212	38.602386	0	0
KSW-T0_2_C_NODE_10325_length_5817_cov_5.139708||full	21.03346	42.324207	0	0	29.512383	44.40944	0	0
KSW-T0_2_C_NODE_10399_length_5790_cov_4.711944||full	4.089052	5.3828225	0	0	35.490166	43.49486	0	0
KSW-T0_2_C_NODE_10459_length_5763_cov_42.144534||full	127.20084	14.269678	17.019012	7.547775	338.9094	331.94647	10.296533	2.8852525
KSW-T0_2_C_NODE_10486_length_5750_cov_13.471466||full	0	4.6033134	2.9886022	4.303899	51.76426	92.2025	7.7167315	4.09893
KSW-T0_2_C_NODE_10728_length_5658_cov_3.935392||full	12.009559	4.185737	0	0	53.316994	35.969475	0	0
KSW-T0_2_C_NODE_10926_length_5568_cov_11.719209||full	18.6837	27.615364	10.735789	3.3046095	45.044914	59.60873	0	0
KSW-T0_2_C_NODE_11219_length_5455_cov_4.426296||full	5.958577	0	0	0	0	40.45084	0	0
KSW-T0_2_C_NODE_11292_length_5422_cov_16.043227||full	93.84675	88.48894	36.02288	19.926264	52.92779	94.329	10.778459	11.371011
KSW-T0_2_C_NODE_11327_length_5409_cov_5.182107||full	6.5567803	4.465965	0	0	0	43.64921	0	0
KSW-T0_2_C_NODE_11385_length_5384_cov_7.331582||full	9.795431	4.3358374	0	0	46.24202	64.199036	3.3485227	2.0728106
KSW-T0_2_C_NODE_11646_length_5276_cov_12.360850||full	8.961181	9.067448	0	1.9653695	62.7807	80.72956	0	0
KSW-T0_2_C_NODE_11910_length_5180_cov_5.242927||full	16.429176	4.9316087	0	0	67.05128	45.901417	0	0
KSW-T0_2_C_NODE_11928_length_5172_cov_9.476451||full	13.026559	23.169525	0	0	61.191456	72.431404	5.182551	0
KSW-T0_2_C_NODE_12021_length_5138_cov_4.865434||full	8.625158	0	9.805909	8.396586	25.312292	43.93774	0	0
KSW-T0_2_C_NODE_12070_length_5124_cov_6.152890||full	10.147842	12.95984	0	0	29.5681	52.735863	0	0
KSW-T0_2_C_NODE_12086_length_5120_cov_77.357947||full	94.57334	16.87992	87.0889	17.907818	167.17043	186.83344	13.221919	15.826048
KSW-T0_2_C_NODE_12115_length_5109_cov_4.789869||full	22.053082	4.493411	6.9413238	2.9058113	39.97959	39.85175	2.6894164	2.6255057
KSW-T0_2_C_NODE_12197_length_5080_cov_4.863483||full	18.614126	0	0	0	63.35602	42.091133	0	0
KSW-T0_2_C_NODE_12429_length_5006_cov_8.488992||full	23.148764	28.217459	3.2787879	0	59.76274	64.266914	0	0
KSW-T63_1_C_NODE_208_length_59947_cov_35.295649||full	0	0	72.578865	56.305096	0	0	63.658432	37.337376
KSW-T63_1_C_NODE_270_length_54402_cov_228.770530||full	0	0	423.1836	394.86472	0	0	496.5286	197.54663
KSW-T63_1_C_NODE_281_length_53417_cov_218.658952||full	0	0	167.10973	155.44298	0	0	195.9014	79.39812
KSW-T63_1_C_NODE_562_length_38908_cov_21.077266||full	0	0	0	0	0	0	24.826994	70.81251
KSW-T63_1_C_NODE_589_length_37970_cov_308.156191||full	0	0	10.912025	290.9854	0	0	379.55927	515.965
KSW-T63_1_C_NODE_608_length_37192_cov_33.160002||full	0	0	71.368324	52.59869	0	0	62.048325	34.513138
KSW-T63_1_C_NODE_711_length_33673_cov_46.460200||full	0	0	79.681725	61.417686	0	0	64.59754	38.661243
KSW-T63_1_C_NODE_1016_length_27644_cov_229.587589||full	0	0	156.03699	147.23105	0	0	188.8188	73.62912
KSW-T63_1_C_NODE_1040_length_27361_cov_292.764923||full	0	0	13.931218	345.43985	0	0	460.70923	619.83954
KSW-T63_1_C_NODE_1269_length_24379_cov_220.645371||full	0	0	363.41998	341.25186	0	0	436.49432	176.08502
KSW-T63_1_C_NODE_1540_length_21665_cov_31.620361||full	0	0	34.05125	52.84189	0	0	67.4461	83.3225
KSW-T63_1_C_NODE_1893_length_18804_cov_6.344392||full	31.577475	15.853273	101.2461	11.612662	138.31427	111.2233	7.942902	4.836494
KSW-T63_1_C_NODE_2222_length_16975_cov_21.224764||full	0	0	0	0	0	0	23.004978	68.8091
KSW-T63_1_C_NODE_2363_length_16210_cov_7.117611||full	0	0	0	11.182685	0	0	15.611726	17.02014
KSW-T63_1_C_NODE_2409_length_15967_cov_37.052036||full	0	0	11.660046	19.143518	0	0	25.147999	33.236732
KSW-T63_1_C_NODE_2474_length_15713_cov_4.673074||full	0	0	0	0	0	0	5.591883	5.5191717
KSW-T63_1_C_NODE_2721_length_14841_cov_10.267145||full	0	0	30.343218	13.408007	0	0	24.362888	16.492172
KSW-T63_1_C_NODE_2754_length_14722_cov_6.425922||full	0	0	0	3.8382726	0	0	13.103603	18.336887
KSW-T63_1_C_NODE_3362_length_12874_cov_21.944067||full	0	0	0	0	0	0	26.578365	71.59734
KSW-T63_1_C_NODE_3407_length_12743_cov_231.700110||full	0	0	312.52908	292.4357	0	0	374.05792	149.22762
KSW-T63_1_C_NODE_3434_length_12653_cov_19.841403||full	0	0	0	0	0	0	23.887344	73.86237
KSW-T63_1_C_NODE_3497_length_12486_cov_315.649988||full	0	0	15.983609	370.2832	0	0	481.1471	657.65784
KSW-T63_1_C_NODE_3948_length_11403_cov_4.405975||full	9.3788805	15.678545	5.9253073	10.030113	0	0	8.514393	4.5842824
KSW-T63_1_C_NODE_4019_length_11253_cov_34.473299||full	0	0	21.001444	32.10203	0	0	42.95197	49.067375
KSW-T63_1_C_NODE_4052_length_11206_cov_30.776791||full	0	0	14.60322	6.2969756	0	0	66.84295	100.389465
KSW-T63_1_C_NODE_4126_length_11077_cov_29.572401||full	0	0	11.351191	20.496056	0	0	23.593864	28.855705
KSW-T63_1_C_NODE_4412_length_10566_cov_5.415279||full	31.646175	14.500779	95.94046	10.474662	142.98242	110.20716	6.6929803	5.0609365
KSW-T63_1_C_NODE_4604_length_10257_cov_9.681043||full	23.732014	0	11.879121	17.6377	114.62805	79.36011	13.1481495	16.142498
KSW-T63_1_C_NODE_4655_length_10179_cov_10.644014||full	0	0	31.156164	13.306317	0	0	24.644537	18.880156
KSW-T63_1_C_NODE_4708_length_10107_cov_3.741246||full	0	8.178462	3.2460163	5.2611837	0	0	5.2161403	2.152605
