Contig	C0_1_V	C0_2_V	C63_1_V	C63_2_V	T0_1_V	T0_2_V	T63_1_V	T63_2_V
KSW-vf_coassembly_k141_409670	0	0	2.3336887	0	1.5711943	0	1.7565433	0
KSW-vf_coassembly_k141_273109	0	0	0	0	0	0	0.6667184	0
KSW-vf_coassembly_k141_27725	0	0	0	0	0	0	0.6556982	0
KSW-vf_coassembly_k141_377960	2.3428082	3.2253225	0	0	0	0.86121356	0	0
KSW-vf_coassembly_k141_516215	0	0	0	0	0	0	0	7.6170273
KSW-vf_coassembly_k141_238484	0	8.5870285	3.7261841	1.9443967	2.753859	2.142029	0	0
KSW-vf_coassembly_k141_136202	1400.9963	1234.3309	428.49588	296.2063	763.8803	474.0165	109.836624	125.364975
KSW-vf_coassembly_k141_277542	0	0	1.3724176	0	0	0	1.1996938	0
KSW-vf_coassembly_k141_1033467	0	0	30.823738	6.990617	0	0	1.2328161	0.83562416
KSW-vf_coassembly_k141_520697	5.1689143	0	1.7066123	1.9457401	4.49236	2.9430237	1.1181083	1.8049778
KSW-vf_coassembly_k141_312324	307.06284	505.52438	336.3071	156.68448	175.54626	220.20651	41.82546	80.767296
KSW-vf_coassembly_k141_626202	0	0	0	2.4343228	0	0.9827766	1.4547068	1.0424079
KSW-vf_coassembly_k141_208438	0	0	0	0	0	0	1.6768318	1.9144832
KSW-vf_coassembly_k141_1008922	10.195765	0	26.480743	0	14.32404	0	4.2134743	0
KSW-vf_coassembly_k141_347933	666.69635	831.53253	632.82574	230.91544	801.5236	377.09766	76.253975	88.87895
KSW-vf_coassembly_k141_348005	7.191997	9.472106	1.7546085	0	2.557693	3.2002203	0	0
KSW-vf_coassembly_k141_521422	0	0	0	0	2.1199262	0	1.8891134	0
KSW-vf_coassembly_k141_66656	0	0	0	0	0	0	4.728286	0
KSW-vf_coassembly_k141_1035828	1.9808619	3.1486278	1.2053841	0	0	1.3039969	0	0
KSW-C0_1_C_NODE_2708_length_15639_cov_14.873524	0	0	0	0	0	0	0.7106422	0
KSW-C0_1_C_NODE_11150_length_5035_cov_4.469478	0	0	0	0	0	0	1.2158833	0
KSW-C0_2_C_NODE_553_length_36980_cov_18.403114	0	0	0	0	0	0	1.6198254	0
KSW-C0_2_C_NODE_8122_length_5928_cov_4.235995	0	3.3986127	5.2408967	7.3626075	6.8329363	3.805582	10.247773	9.592444
KSW-C63_1_C_NODE_2726_length_15684_cov_22.812400	0	0	0	0.89571583	0	0	0	0
KSW-C63_1_C_NODE_10977_length_5292_cov_12.886767	0	0	0	0	0	0	0.533924	2.6130564
KSW-C63_2_C_NODE_3354_length_12111_cov_5.304496	0	0	0	0	0	0	1.0887445	0
KSW-T0_1_C_NODE_7615_length_7069_cov_6.184488	0	0	0	0	0	0	0	1.0055172
KSW-T63_2_C_NODE_7859_length_7919_cov_10.783825	0	0	0	0	0	0	0	0.9139081
KSW-T63_2_C_NODE_9282_length_7016_cov_4.935641	0	0	0	0	0	0	3.3292015	6.041839
KSW-T63_2_C_NODE_13337_length_5328_cov_9.183387	0	0	0	0	0	0	0	1.5523893
KSW-cf_coassembly_k141_2959522	639.24457	382.90323	1398.9868	1422.064	893.2682	550.60974	1918.9432	1496.9253
KSW-cf_coassembly_k141_1484370	0	0	0	1.6933126	0	0	0	3.1325405
KSW-cf_coassembly_k141_2701607	0	0	0	0	1.6061037	0	2.9484782	1.6052177
KSW-cf_coassembly_k141_686939	5.942467	3.6494596	8.883574	23.394667	13.238381	3.561227	41.425846	14.481285
KSW-cf_coassembly_k141_3784635	0	0	0	0	0	0	0.60037726	0
KSW-cf_coassembly_k141_2989937	0	0	0	0	0	0	1.1392547	0
KSW-cf_coassembly_k141_2323498	0	0	0	0.8424352	0	0	1.0641478	1.1681507
KSW-cf_coassembly_k141_3945432	0	0	0	0	0	0	0	1.5890652
KSW-cf_coassembly_k141_2063652	0	0	0	0	0	0	0	1.0626256
KSW-cf_coassembly_k141_1524628	0	0	0	0	0	0	1.3841717	2.314465
KSW-cf_coassembly_k141_458117	0	0	0	0	0	0	1.5580754	6.118421
KSW-cf_coassembly_k141_3414294	0	0	0	0.87940997	0	0	0.85306525	0
KSW-cf_coassembly_k141_2878728	0	0	0	0	0	0	1.47376	1.7039282
KSW-cf_coassembly_k141_1544766	0	0	0	0	0	0	0	0.9117833
KSW-cf_coassembly_k141_1820791	0	0	0	0	0	0	1.2372253	0
KSW-cf_coassembly_k141_2788254	3.1435564	0	0	0	2.0835989	0	1.2806629	2.1585522
KSW-cf_coassembly_k141_911465	0	0	1.0869087	0	1.7922364	0	1.5462959	0
KSW-cf_coassembly_k141_3601692	0	0	0	0	0	0	0	0.89258146
KSW-cf_coassembly_k141_2133265	3.4373639	5.45284	13.543706	6.6266704	7.2412333	5.6885467	6.6526194	4.0346975
KSW-cf_coassembly_k141_2407380	0	0	0	0	0	0	0.9788195	0
KSW-cf_coassembly_k141_3074346	0	0	6.590844	7.9155083	4.5075665	3.3902552	5.5381236	4.2080426
KSW-cf_2nd_assembly_k141_496887	0	0	0	0	2.139507	0	1.498992	0
KSW-cf_2nd_assembly_k141_3577207	0	0	2.3924942	0	0	0	8.666377	4.692805
KSW-C0_1_V_NODE_226_length_6005_cov_5.761008	8.743388	5.681912	5.7631025	4.406346	11.794889	0	18.852522	7.704685
KSW-C0_2_V_NODE_17_length_19535_cov_5.880185	6.613135	7.1860213	3.2310846	3.5258822	10.680217	5.6408715	2.2708344	3.0431914
KSW-C63_2_V_NODE_653_length_5425_cov_5.686965	0	0	0	1.7347593	0	0	7.7430687	3.716291
KSW-T0_1_V_NODE_48_length_19360_cov_12.097539	3.7468228	3.977967	2.1430573	1.7401291	6.545536	2.671141	1.4205467	1.6021043
KSW-T0_1_V_NODE_136_length_10865_cov_9.134505	6.8353057	3.4394286	4.651147	4.0923967	9.309799	0	14.528549	5.126635
KSW-T0_1_V_NODE_337_length_6842_cov_7.665095	5.300971	0	6.351348	2.292475	6.3831754	0	13.531577	5.4777193
KSW-T0_2_V_NODE_6_length_39828_cov_7.763156	6.5479846	6.8452864	4.048387	3.7875335	11.289427	5.5378723	2.5823324	3.66345
KSW-T63_1_V_NODE_53_length_25687_cov_17.738374	0	0	0	5.4265943	0	0	5.180918	36.34035
KSW-T63_1_V_NODE_163_length_15694_cov_24.912526	8.649839	3.5613363	4.4228044	2.8157961	9.31454	0	10.154176	2.980985
KSW-T63_1_V_NODE_568_length_8397_cov_38.014505	4.0724916	0	5.104921	2.0628586	5.0394135	0	8.602985	3.3244092
KSW-T63_1_V_NODE_1418_length_5104_cov_6.821747	0	0	0	1.8973067	2.305447	0	2.2512677	0
KSW-T63_2_V_NODE_461_length_11112_cov_11.754183	0	0	4.1053715	1.0801407	0	0	9.781186	5.908216
KSW-T63_2_V_NODE_508_length_10562_cov_20.300562	0	0	3.5186198	2.7376604	2.5709736	0	11.966973	7.806554
KSW-vf_coassembly_k141_872579	0	0	0	0	0	0	0.74647206	0
KSW-vf_coassembly_k141_351224	3.0590138	0	0	0.9028563	2.8744047	0	6.007096	3.028888
KSW-vf_coassembly_k141_769746	0	0	1.6579522	0	1.4627982	0	0.9661952	0
KSW-vf_coassembly_k141_110421	8.0781145	8.679012	4.45428	3.8547187	11.980326	4.709752	3.0641558	3.7695808
KSW-vf_coassembly_k141_633368	0	0	1.6208372	0	0	0	1.293926	0.7475714
KSW-vf_coassembly_k141_183380	0	0	2.143975	0.99142903	0	0	4.4402514	1.731204
KSW-vf_coassembly_k141_879381	0	0	0	1.6122732	0	0	2.9752383	3.396963
KSW-vf_coassembly_k141_744102	0	0	1.8088801	0	0	0	5.8766227	4.011177
KSW-vf_coassembly_k141_396288	0	0	0	0	0	0	1.2987242	1.5135356
KSW-vf_coassembly_k141_954763	0	0	2.8714123	1.127965	1.702812	0	1.6349958	0
KSW-vf_coassembly_k141_572328	0	0	1.0347095	0	0	0	2.0742178	0.7052464
KSW-vf_coassembly_k141_618814	3.5437434	0	0	0.8361519	2.8877656	0	1.5318652	2.7864637
KSW-C0_1_C_NODE_4669_length_10117_cov_15.594514	0	0	0	0	0	0	1.8432806	0
KSW-cf_coassembly_k141_2304823	0	0	0	0	0	0	1.6090398	0
KSW-cf_coassembly_k141_1766423	0	0	0	0	0	0	0.5180183	0
KSW-cf_coassembly_k141_3523406	2.112279	0	0	0	1.8311124	0	0.8812933	1.6418974
KSW-cf_coassembly_k141_2068600	0	0	0	0	0	0	0.7498222	0
KSW-cf_coassembly_k141_2265715	0	0	0	0	1.751188	0	1.1516098	0
KSW-C0_1_V_NODE_57_length_12266_cov_7.281631||full_1	14.138034	0	0	0	0	0	0	0
KSW-C0_1_V_NODE_138_length_7668_cov_7.293708||full_1	4.7610645	2.1246147	4.0653963	1.9281471	4.318636	2.0545704	1.564466	1.0961914
KSW-C0_2_V_NODE_42_length_11811_cov_9.510633||full_1	11.191637	8.471532	8.396093	8.516288	31.900347	12.976458	8.34633	5.6569524
KSW-C0_2_V_NODE_68_length_8943_cov_68.405153||full_1	62.86334	67.21273	52.863617	40.67076	100.76012	33.860897	25.242832	21.990526
KSW-C63_2_V_NODE_67_length_16842_cov_6.868351||full_1	3.9223974	4.3572826	2.5891533	2.3396602	6.6426806	2.4946375	1.6725144	2.3261926
KSW-C63_2_V_NODE_101_length_13702_cov_6.544662||full_1	1.9472189	0	2.6733584	2.065408	2.601305	0	8.005708	5.299735
KSW-C63_2_V_NODE_301_length_8408_cov_5.202083||full_1	4.754684	2.115568	3.4015777	1.8774239	7.8712707	0	5.5886817	2.0673978
KSW-T0_1_V_NODE_27_length_25022_cov_11.587576||full_1	5.564254	3.3916478	3.9979105	2.5015543	9.706857	0	6.426686	2.4716704
KSW-T63_1_V_NODE_435_length_9715_cov_19.707660||full_1	0	0	0	8.0626	0	0	7.484432	52.522182
KSW-T63_1_V_NODE_1109_length_5816_cov_12.949488||full_1	0	0	0	6.3749137	0	0	5.307401	11.78862
KSW-T63_2_V_NODE_1080_length_6775_cov_4.263393||full_1	0	0	0	0	0	0	0	2.6079624
KSW-megahit_k141_583579||full_1	0	0	0	1.2007523	0	0	1.5106726	1.1533397
KSW-megahit_k141_402735||full_1	0	0	0	0	1.9129832	0	1.2232652	0
KSW-megahit_k141_306238||full_1	0	0	1.3523599	0	1.2005876	0	0	0
KSW-megahit_k141_453100||full_1	0	0	0	0	0	0	1.5690542	1.1794717
KSW-megahit_k141_780287||full_1	0	0	0	1.0557891	0	0	0	0
KSW-megahit_k141_646666||full_1	0	0	0	0	1.7244315	0	0	0
KSW-vf_coassembly_k141_288698||full_1	10.121564	8.7138405	7.402987	7.0242887	10.850276	7.6119747	4.5662017	3.3049264
KSW-C63_1_C_NODE_472_length_43389_cov_17.184659||full_1	0	0	0	0	0	0	0.7860387	0
KSW-megahit_k141_1045877_1	0	0	0	0	0	0	0	1.8773329
KSW-vf_coassembly_k141_667888_1	0	0	0	0	2.575062	0	1.7643044	0
KSW-vf_coassembly_k141_702956_1	0	0	0	0	0	0	4.775041	1.8066598
KSW-vf_coassembly_k141_222032_1	0	0	0	0	0	0	0	3.7742498
KSW-vf_coassembly_k141_162297_1	0	0	0	0	0	0	1.1709344	1.1580884
KSW-C0_2_C_NODE_3561_length_11096_cov_6.295897_1	0	0	0	0	0	0	1.6099861	0
KSW-cf_coassembly_k141_2085568_1	0	0	0	0	0	0	1.4143447	0.84267956
KSW-cf_coassembly_k141_2551654_1	0	0	0	0	2.5827725	0	2.2283502	0
KSW-vf_coassembly_k141_811509||full_1	2.2880874	0	0	0	2.3007073	0	2.103783	0
KSW-T63_2_V_NODE_15_length_50049_cov_26.043245_1	0	0	1.764639	1.1614115	3.9680607	0	15.034796	13.250224
KSW-T63_2_V_NODE_16_length_49285_cov_30.950112_1	0	0	1.4271963	0	2.984493	0	11.107062	9.504711
KSW-megahit_k141_269793_1	0	0	0	0.9087874	0	0	0	0.7732393
KSW-C0_1_C_NODE_115_length_93443_cov_50.136313_1	0	0	0	0	2.8672192	0	3.9994135	1.6222461
KSW-cf_coassembly_k141_16018_1	0	0	0	0	3.0619483	0	9.685608	7.6943655
KSW-C63_1_V_NODE_39_length_18602_cov_12.183911_1	8.396935	2.7484753	10.212948	3.862497	10.080267	0	19.703087	9.028168
KSW-vf_coassembly_k141_197193_1	2.0856678	0	1.4247342	0	2.573272	0	2.3600545	0
KSW-cf_coassembly_k141_1749113||full	0	0	0	0.7886373	0	0	0	1.8284045
KSW-cf_coassembly_k141_2555689||full	0	0	0	0	0	0	0.542398	2.1066353
KSW-cf_coassembly_k141_1481469||full	10.378939	7.100995	19.189674	24.843246	18.571732	11.398034	20.885641	15.677175
KSW-cf_coassembly_k141_1750615||full	0	0	0	1.1787236	0	0	0	2.2337623
KSW-cf_coassembly_k141_136951||full	0	0	0	0	0	0	0	1.4403803
KSW-cf_coassembly_k141_2154594||full	14.231954	10.264554	18.937544	23.719381	20.123167	12.065491	20.777113	17.727018
KSW-cf_coassembly_k141_3499455||full	0	0	0	0	0	0	0	5.0515494
KSW-cf_coassembly_k141_675199||full	0	0	0	4.330733	0	0	0	0
KSW-cf_coassembly_k141_1348066||full	0	0	2.260151	7.6426716	0	0	11.9760065	8.054065
KSW-cf_coassembly_k141_4001||full	0	0	0	3.4530568	0	0	0	0
KSW-cf_coassembly_k141_2963775||full	0	0	0	0	0	0	0	1.0684226
KSW-cf_coassembly_k141_2022722||full	0	0	0	0	0	0	0	2.0885854
KSW-cf_coassembly_k141_2829786||full	0	0	0	0	0	0	0	1.0867813
KSW-cf_coassembly_k141_2829997||full	0	0	16.967052	6.0366163	0	0	21.406502	24.973364
KSW-cf_coassembly_k141_276313||full	0	0	0	0.88581175	0	0	1.731546	2.2081025
KSW-cf_coassembly_k141_1082922||full	0	0	0	1.1387925	0	0	0.9224847	0.87153643
KSW-cf_coassembly_k141_1082974||full	0	0	0	0	0	0	1.1003181	0
KSW-cf_coassembly_k141_2024236||full	0	0	0	0	0	0	0	1.6316067
KSW-cf_coassembly_k141_3235177||full	0	0	0	0	0	0	0	2.185523
KSW-cf_coassembly_k141_277224||full	0	0	0	0	0	0	0	0.73182535
KSW-cf_coassembly_k141_3101010||full	0	0	0	2.084812	0	0	0	2.3931525
KSW-cf_coassembly_k141_2294837||full	3.4798286	0	1.8708621	0	2.8812447	0	3.4922075	0
KSW-cf_coassembly_k141_278071||full	0	0	0	1.7671212	0	0	1.7490478	0
KSW-cf_coassembly_k141_1488257||full	0	0	0	0	1.9499497	0	9.097708	7.9751163
KSW-cf_coassembly_k141_3237036||full	0	0	0	1.0965091	0	0	0.98897254	0
KSW-cf_coassembly_k141_278861||full	0	0	0	2.2834642	0	0	8.309159	37.98636
KSW-cf_coassembly_k141_2160791||full	0	0	0	1.1278305	0	0	0.934573	1.9888917
KSW-cf_coassembly_k141_2296271||full	0	0	0	0	0	0	0	3.366892
KSW-cf_coassembly_k141_413825||full	0	0	0	0	0	0	0	1.7752253
KSW-cf_coassembly_k141_549021||full	0	0	0	0	1.2223803	0	0	0
KSW-cf_coassembly_k141_414558||full	0	0	0	0	0	0	0	1.1286352
KSW-cf_coassembly_k141_683331||full	0	0	0	0	0	0	0	1.8997651
KSW-cf_coassembly_k141_1489914||full	0	0	0	3.3262007	0	0	2.7712245	18.72172
KSW-cf_coassembly_k141_3239124||full	4.4018292	0	11.728384	19.215624	9.37195	4.852824	19.603647	12.30605
KSW-cf_coassembly_k141_1624570||full	0	0	0	0	0	0	0.9048262	0
KSW-cf_coassembly_k141_2835907||full	0	0	0	5.9312024	0	0	17.975685	100.10357
KSW-cf_coassembly_k141_3374663||full	0	0	0	0	0	0	0.5688432	0
KSW-cf_coassembly_k141_149485||full	0	0	0	1.8945096	0	0	7.4988227	33.6613
KSW-cf_coassembly_k141_2435462||full	0	0	0	0	0	0	0	2.1240003
KSW-cf_coassembly_k141_1627811||full	0	0	0	0.8064102	0	0	0	0
KSW-cf_coassembly_k141_956559||full	0	0	0	0.7693789	0	0	2.198425	8.974401
KSW-cf_coassembly_k141_3244300||full	0	0	0	2.217163	0	0	0	0
KSW-cf_coassembly_k141_150263||full	0	0	0	0	0	0	0	0.8564932
KSW-cf_coassembly_k141_3781668||full	0	0	0	0	0	0	0	1.7448118
KSW-cf_coassembly_k141_3245013||full	0	0	1.2493349	0	2.0689638	0	8.698864	7.5102515
KSW-cf_coassembly_k141_3377964||full	0	0	0	0	1.769444	0	3.0153391	1.2774918
KSW-cf_coassembly_k141_824272||full	0	0	0	0	0	0	0	0.9714445
KSW-cf_coassembly_k141_3648349||full	0	0	0	0	0	0	0.9411315	0
KSW-cf_coassembly_k141_1629847||full	0	0	0	0	0	0	1.9226484	7.461875
KSW-cf_coassembly_k141_2841799||full	0	0	0	0	0	0	1.0656329	0
KSW-cf_coassembly_k141_557687||full	0	0	0	1.0948923	0	0	0.84607345	2.5689194
KSW-cf_coassembly_k141_3514879||full	0	0	0	1.394842	0	0	0.909682	1.1894947
KSW-cf_coassembly_k141_1901394||full	0	0	0	1.2911763	0	0	1.4787633	1.1488343
KSW-cf_coassembly_k141_154715||full	0	0	0	0	0	0	0.61158556	0
KSW-cf_coassembly_k141_693278||full	0	0	0	0	0	0	0	1.4822994
KSW-cf_coassembly_k141_3381873||full	0	0	0	0	0	0	0	3.2458806
KSW-cf_coassembly_k141_827669||full	0	0	0	0	0	0	0	0.93275654
KSW-cf_coassembly_k141_425353||full	0	0	0	0	0	0	1.2842993	0
KSW-cf_coassembly_k141_1768629||full	0	0	0	1.3081783	0	0	2.1442792	3.1181607
KSW-cf_coassembly_k141_291066||full	0	0	0	0	0	0	0	1.2388207
KSW-cf_coassembly_k141_3786794||full	0	0	0	1.3066703	0	0	5.455393	25.951542
KSW-cf_coassembly_k141_2039247||full	0	0	0	0	0	0	0	1.1495453
KSW-cf_coassembly_k141_2039481||full	9.099526	5.9504356	14.750249	18.567581	11.831487	9.003558	12.254307	8.750003
KSW-cf_coassembly_k141_2576732||full	0	0	0	3.3755248	0	0	3.0269728	5.264076
KSW-cf_coassembly_k141_2846734||full	0	0	0	2.8922246	0	0	2.2989273	5.1457977
KSW-cf_coassembly_k141_2577953||full	0	0	0	10.71306	0	0	9.30582	63.684895
KSW-cf_coassembly_k141_1099074||full	0	0	0	0	0	0	0	3.0828156
KSW-cf_coassembly_k141_1771314||full	0	0	0	2.3877387	0	0	0.7506852	3.3707047
KSW-cf_coassembly_k141_831825||full	0	0	0	0	0	0	0.83006036	0
KSW-cf_coassembly_k141_2714877||full	0	0	0	3.370567	0	0	10.16573	52.74348
KSW-cf_coassembly_k141_27235||full	0	0	0	0	0	0	0	1.1218133
KSW-cf_coassembly_k141_1637045||full	0	0	0	2.2428412	0	0	0	0
KSW-cf_coassembly_k141_1504247||full	0	0	0	2.4604864	0	0	0	0
KSW-cf_coassembly_k141_1504532||full	0	0	0	0	0	0	0	0.7639591
KSW-cf_coassembly_k141_3792145||full	0	0	0	0	0	0	0	0.8946709
KSW-cf_coassembly_k141_834642||full	0	0	0	0	0	0	0	1.2390078
KSW-cf_coassembly_k141_1504993||full	0	0	0	0	0	0	0	2.0703704
KSW-cf_coassembly_k141_2852295||full	0	0	0	1.5816834	0	0	2.5469882	3.2274897
KSW-cf_coassembly_k141_1638695||full	0	0	0	0	0	0	0	1.102552
KSW-cf_coassembly_k141_3120772||full	0	0	0	0	0	0	0	2.1044242
KSW-cf_coassembly_k141_3928830||full	0	0	0	0	0	0	0	3.179163
KSW-cf_coassembly_k141_3929963||full	0	0	0	0	0	0	0	1.2489517
KSW-cf_coassembly_k141_971562||full	0	0	0	0	0	0	5.6743855	23.443504
KSW-cf_coassembly_k141_165290||full	0	0	0	0	0	0	0.64690226	0
KSW-cf_coassembly_k141_3662827||full	0	0	2.510063	0	4.3030477	0	1.6085687	0.92726177
KSW-cf_coassembly_k141_2183283||full	0	0	0	6.879884	0	0	25.71337	152.83456
KSW-cf_coassembly_k141_2050766||full	0	0	0	0.79868543	0	0	0	0
KSW-cf_coassembly_k141_2857559||full	0	0	0	0	0	0	0	1.21956
KSW-cf_coassembly_k141_973278||full	0	0	1.5372257	4.775406	0	0	0	0
KSW-cf_coassembly_k141_973603||full	0	0	0	1.6282381	0	0	2.6154678	3.9993913
KSW-cf_coassembly_k141_2724490||full	0	0	0	0	0	0	0	1.7929776
KSW-cf_coassembly_k141_3395318||full	0	0	0	2.2869406	0	0	1.4227217	8.687342
KSW-cf_coassembly_k141_2588707||full	0	0	0	0	0	0	1.7549958	7.361629
KSW-cf_coassembly_k141_1109548||full	0	0	0	2.22461	0	0	0	0
KSW-cf_coassembly_k141_3530439||full	0	0	0	0	0	0	0.45950735	0
KSW-cf_coassembly_k141_3530501||full	9.828531	0	51.784275	33.053333	18.555412	17.044937	14.828477	22.514389
KSW-cf_coassembly_k141_1246228||full	0	0	0	0	0	0	1.932131	1.305818
KSW-cf_coassembly_k141_3531559||full	0	0	0	0	0	0	0	1.3093708
KSW-cf_coassembly_k141_305159||full	0	0	1.4753668	3.8923595	0	0	0	0
KSW-cf_coassembly_k141_3532658||full	0	0	0	0	0	0	1.3262013	0
KSW-cf_coassembly_k141_442433||full	0	0	0	1.1358005	0	0	4.8654075	29.987953
KSW-cf_coassembly_k141_2054966||full	0	0	0	0	0	0	0	2.3312092
KSW-cf_coassembly_k141_1647831||full	0	0	0	0	0	0	2.7915664	11.553456
KSW-cf_coassembly_k141_3668470||full	0	0	0	1.805801	0	0	2.7757883	3.7698936
KSW-cf_coassembly_k141_1113499||full	0	0	0	0	0	0	0	1.6922281
KSW-cf_coassembly_k141_977803||full	0	0	0	0	0	0	0	2.129939
KSW-cf_coassembly_k141_1515913||full	0	0	0	3.8695803	0	0	4.1661706	29.608463
KSW-cf_coassembly_k141_2326796||full	0	0	0	1.2473285	0	0	0.98558605	1.4027638
KSW-cf_coassembly_k141_173043||full	0	0	0	0	0	0	1.0582492	0
KSW-cf_coassembly_k141_2864348||full	0	0	0	0	0	0	0	2.667775
KSW-cf_coassembly_k141_445454||full	0	0	0	2.1711855	0	0	6.900337	44.5412
KSW-cf_coassembly_k141_980551||full	0	0	0	0	0	0	1.1186244	0
KSW-cf_coassembly_k141_1922424||full	0	0	0	0	0	0	0	0.73908025
KSW-cf_coassembly_k141_3805384||full	0	0	0	0	0	0	0.96296144	1.7117404
KSW-cf_coassembly_k141_2867694||full	0	0	0	0	0	0	0	1.5846425
KSW-cf_coassembly_k141_585764||full	0	0	0	0.90482354	0	0	0.57953924	1.105859
KSW-cf_coassembly_k141_3272475||full	0	0	0	0	0	0	0	2.4457445
KSW-cf_coassembly_k141_1255669||full	0	0	0	0	0	0	0	3.4352129
KSW-cf_coassembly_k141_3136264||full	0	0	0	0	0	0	0.7003843	0
KSW-cf_coassembly_k141_2736021||full	0	0	0	0	0	0	0.55855	0
KSW-cf_coassembly_k141_3406298||full	0	0	0	0	0	0	0	2.9665678
KSW-cf_coassembly_k141_2599366||full	0	0	0	0	0	0	1.920685	0
KSW-cf_coassembly_k141_3273793||full	0	0	0	1.8716526	0	1.1059403	1.8007153	1.7800974
KSW-cf_coassembly_k141_985340||full	21.550089	0	76.613144	47.29028	25.566484	23.862667	34.104637	63.883713
KSW-cf_coassembly_k141_2196741||full	0	0	0	1.6440654	0	0	0	0
KSW-cf_coassembly_k141_180910||full	0	0	0	0	0	0	0	1.327171
KSW-cf_coassembly_k141_855856||full	0	0	0	0	0	0	0	1.1091683
KSW-cf_coassembly_k141_2067232||full	0	0	0	0	0	0	1.1334788	0
KSW-cf_coassembly_k141_55427||full	0	0	0	0	0	0	0	1.3682816
KSW-cf_coassembly_k141_2071267||full	0	0	0	0	0	0	1.2660896	5.3394547
KSW-cf_coassembly_k141_2473897||full	0	0	0	5.6441264	0	0	3.483188	26.929514
KSW-cf_coassembly_k141_598694||full	0	0	7.7870708	2.4213223	2.69286	0	5.8796215	4.916328
KSW-cf_coassembly_k141_2477557||full	0	0	0	0	0	0	1.2973994	0
KSW-cf_coassembly_k141_3690623||full	0	0	1.8334091	7.868787	0	0	8.328934	3.4078946
KSW-cf_coassembly_k141_731168||full	0	0	0	0.74903417	0	0	0	0
KSW-cf_coassembly_k141_2080004||full	0	0	0	0.8970433	0	0	0.6914715	0
KSW-cf_coassembly_k141_194287||full	0	0	0	2.241042	0	0	2.5792108	2.3358107
KSW-cf_coassembly_k141_1138628||full	0	0	0	0.6983392	0	0	0	0
KSW-cf_coassembly_k141_195743||full	0	0	0	1.3006103	0	0	0	0
KSW-cf_coassembly_k141_3156180||full	0	0	0	0	0	0	1.111637	0
KSW-cf_coassembly_k141_1140175||full	0	0	0	0	0	0	0	0.8486616
KSW-cf_coassembly_k141_3695796||full	0	0	1.3762497	3.6145	0	0	0	0
KSW-cf_coassembly_k141_2483727||full	0	0	5.9240575	5.3735094	1.573269	0	5.48953	3.0849013
KSW-cf_coassembly_k141_3157463||full	0	0	0	4.687021	2.2032676	0	4.728988	3.2814896
KSW-cf_coassembly_k141_2620161||full	0	0	0	0	0	0	0	1.6643027
KSW-cf_coassembly_k141_1949099||full	0	0	0	0	0	0	0	1.3494816
KSW-cf_coassembly_k141_1415709||full	0	0	0	0	0	0	0	1.0006093
KSW-cf_coassembly_k141_3298306||full	0	0	0	0	0	0	0	1.2056656
KSW-cf_coassembly_k141_2623145||full	0	0	0	0	0	0	0	1.310765
KSW-cf_coassembly_k141_3299148||full	0	0	0	0	0	0	0	1.0513983
KSW-cf_coassembly_k141_2088947||full	0	0	0	0	0	0	0.86263615	0
KSW-cf_coassembly_k141_742538||full	0	0	0	0	0	0	0	1.14431
KSW-cf_coassembly_k141_882449||full	0	0	0	0	0	0	0.5275686	0
KSW-cf_coassembly_k141_3838246||full	0	0	1.9961196	8.627031	1.8023919	1.5990219	22.299425	103.38105
KSW-cf_coassembly_k141_2094866||full	0	0	0	0	0	0	0	1.6745428
KSW-cf_coassembly_k141_1290440||full	0	0	0	0	0	0	0.5880808	0
KSW-cf_coassembly_k141_1153867||full	0	0	0	0	0	0	0.8531979	0
KSW-cf_coassembly_k141_1425702||full	0	0	0	0	0	0	0	1.8711987
KSW-cf_coassembly_k141_1021687||full	0	0	0	2.1050768	0	0	5.9872584	33.750763
KSW-cf_coassembly_k141_3841505||full	0	0	0	0	0	0	1.7731395	0
KSW-cf_coassembly_k141_890876||full	0	0	0	3.4724877	0	0	12.205854	64.42815
KSW-cf_coassembly_k141_751998||full	0	0	0	0	0	0	0	2.0105517
KSW-cf_coassembly_k141_1559769||full	0	0	0	0	0	0	0	0.7801775
KSW-cf_coassembly_k141_215629||full	0	0	0	0	0	0	1.9362094	8.2905855
KSW-cf_coassembly_k141_2374858||full	0	0	1.3076495	4.638841	0	0	5.851839	2.1608975
KSW-cf_coassembly_k141_2638669||full	0	0	0	0	0	0	0	0.90296173
KSW-cf_coassembly_k141_1966438||full	0	0	0	0	0	0	0.6472598	2.0362422
KSW-cf_coassembly_k141_1833182||full	0	0	1.6543654	5.0663123	0	0	0	0
KSW-cf_coassembly_k141_3846752||full	0	0	0	1.4012907	0	0	0	0
KSW-cf_coassembly_k141_2237374||full	0	0	0	2.1398745	0	0	0	0
KSW-cf_coassembly_k141_1299522||full	0	0	0	0.8181397	0	0	0.8447959	1.2099159
KSW-cf_coassembly_k141_3716468||full	0	0	0	0	0	0	1.2108729	5.1336694
KSW-cf_coassembly_k141_895946||full	0	0	0	0	0	0	0.7847514	0
KSW-cf_coassembly_k141_1435255||full	0	0	0	0	0	0	0.6662928	1.1783856
KSW-cf_coassembly_k141_3046898||full	0	0	0	0	0	0	3.2761328	1.7143475
KSW-cf_coassembly_k141_1166957||full	0	0	2.5703676	0	1.9187156	0	1.7968366	0.89034086
KSW-cf_coassembly_k141_900803||full	0	0	0	0	0	0	0	2.0980432
