Contig	S12_0_3	S12_12_15	S12_21_24	S3_0_3	S3_12_15	S3_21_24	S9_0_3	S9_12_15	S9_21_24
KSD-NODE_2315_length_8050_cov_4.688555	0	0	0	0	0	0	0	15.580679	0
KSD-NODE_2877_length_7208_cov_6.438138	5.726611	3.966284	16.783937	0	10.736955	8.075389	0	20.362558	13.452544
KSD-NODE_3703_length_6367_cov_3.701679	0	0	0	0	0	0	0	13.831316	16.626652
KSD-NODE_4091_length_6040_cov_14.624394	3.905148	38.382553	5.777762	0	7.0618415	12.925801	0	35.124863	23.565453
KSD-NODE_4108_length_6025_cov_4.057789	0	2.070571	5.191479	0	4.379025	6.3639793	0	10.076478	6.0536814
KSD-NODE_4386_length_5835_cov_6.006401	0	0	0	0	0	0	0	20.008827	12.501604
KSD-NODE_4841_length_5560_cov_6.125886	0	0	0	0	0	0	0	21.238457	0
KSD-NODE_4947_length_5497_cov_6.423006	0	5.9100366	10.298671	0	0	0	0	15.656274	0
KSD-NODE_5089_length_5409_cov_4.930146	0	0	0	0	0	0	0	17.26774	0
KSD-NODE_5333_length_5293_cov_3.470790	0	0	0	0	0	0	0	11.974191	0
KSD-NODE_5917_length_5031_cov_5.265675	0	0	2.2094133	0	7.341894	5.0502872	0	13.923853	0
KSD-NODE_5975_length_5008_cov_4.084191	0	0	0	0	0	0	0	14.387452	0
KSD-NODE_690_length_16492_cov_6.694287	0	0	11.881154	0	0	0	0	9.951447	21.252775
KSD-NODE_2071_length_9071_cov_5.196539	2.8957605	2.6932619	0	0	2.181426	0	0	6.4722004	23.831087
KSD-NODE_2128_length_8931_cov_16.983664	16.686546	9.690587	34.00953	0	0	3.2587283	0	30.627264	39.444626
KSD-NODE_2411_length_8332_cov_4.138577	0	0	0	0	0	0	0	6.2455363	19.64542
KSD-NODE_2651_length_7911_cov_3.977215	0	2.9239135	0	0	0	0	0	5.6502523	18.55433
KSD-NODE_2688_length_7851_cov_3.521806	0	0	0	0	0	0	0	8.58264	16.656551
KSD-NODE_2837_length_7624_cov_27.006474	45.000652	28.158083	88.49534	0	13.669374	16.420792	0	157.59967	93.346886
KSD-NODE_3063_length_7286_cov_5.292214	0	0	0	0	0	0	0	0	20.87852
KSD-NODE_3267_length_7059_cov_4.484009	0	2.6877296	0	0	0	0	0	6.8992853	17.139116
KSD-NODE_3300_length_7017_cov_5.473140	0	0	0	0	0	2.830901	0	15.402385	24.087675
KSD-NODE_3456_length_6853_cov_3.918358	7.900642	5.916294	0	0	6.9940534	0	0	4.5755315	18.433184
KSD-NODE_4076_length_6326_cov_6.248126	0	0	0	0	0	0	0	0	27.421938
KSD-NODE_4462_length_6046_cov_4.284760	9.221189	8.812348	0	0	7.0548334	12.225301	0	0	18.98079
KSD-NODE_4468_length_6042_cov_4.005512	0	0	0	0	0	0	0	6.4043007	18.404415
KSD-NODE_4552_length_5988_cov_3.759144	0	0	0	0	0	0	0	7.7990317	17.679008
KSD-NODE_5045_length_5684_cov_3.891455	0	0	0	0	0	0	0	0	17.998507
KSD-NODE_5145_length_5629_cov_4.799067	0	0	0	0	0	0	0	0	22.283356
KSD-NODE_5382_length_5508_cov_4.745461	0	0	0	0	0	0	0	16.95737	23.418919
KSD-NODE_5828_length_5286_cov_5.088702	0	0	0	0	0	0	0	0	23.560995
KSD-NODE_5885_length_5262_cov_4.201075	5.2975397	8.692962	0	0	0	19.13874	0	0	19.103825
KSD-k141_19116521	0	0	2.3806152	0	0	4.320833	0	0	0
KSD-k141_15136298	0	0	0	0	0	0	0	5.299951	7.2812366
KSD-k141_23101350	0	0	0	33.26223	0	0	15.608715	0	0
KSD-k141_12751463	0	0	0	0	7.028169	15.943296	0	0	0
KSD-k141_6380522	0	0	2.7869735	0	0	0	0	0	0
KSD-k141_9568739	0	3.6691732	4.8996987	0	0	0	0	0	0
KSD-k141_23106727	4.601089	0	0	0	0	0	0	0	0
KSD-k141_11162665	0	2.015899	2.656694	0	0	0	0	0	0
KSD-k141_16739019	0	0	0	0	5.302175	5.251997	0	0	0
KSD-k141_811204	0	1.7682992	6.1157727	0	0	0	0	0	0
KSD-k141_16743098	0	0	0	0	14.043664	7.7087517	0	0	0
KSD-k141_21520691	0	5.773678	0	0	0	0	0	0	0
KSD-k141_13557930	3.2770066	6.0450816	2.5437734	0	0	0	0	0	0
KSD-k141_5595016	0	0	11.813555	0	0	0	0	0	12.773261
KSD-k141_13560956	0	0	0	0	0	37.944126	0	0	0
KSD-k141_4799449	0	2.6922755	16.715899	0	9.9843855	7.202319	0	14.450178	14.893307
KSD-k141_11173000	0	0	0	0	5.808917	8.109023	0	0	0
KSD-k141_12766867	0	0	0	15.125782	7.469882	6.5770574	0	0	7.6279855
KSD-k141_18342687	0	0	0	0	0	0	0	7.2310658	17.240322
KSD-k141_13569602	0	0	0	22.640621	0	0	51.59081	0	0
KSD-k141_18347117	0	0	5.7998066	0	0	0	0	5.95601	0
KSD-k141_19941369	0	0	0	0	4.897114	0	0	0	0
KSD-k141_825926	0	0	0	0	0	0	0	0	0
KSD-k141_11185653	0	5.2312407	0	0	0	0	0	0	0
KSD-k141_16764389	0	0	1.6858783	0	0	0	0	0	0
KSD-k141_834704	0	0	0	46.81461	0	3.3788266	77.65437	21.395092	13.313407
KSD-k141_8007834	0	1.679115	0	0	0	0	0	0	0
KSD-k141_19159272	3.464756	0	0	0	4.3622403	0	0	0	7.3542414
KSD-k141_2434375	0	0	1.7722429	0	0	0	0	0	0
KSD-k141_12790216	5.5704126	3.177259	4.147714	14.643914	4.166118	4.376794	0	0	13.322187
KSD-k141_17570349	0	0	0	15.093341	0	0	23.864489	0	0
KSD-k141_840891	0	0	0	0	0	0	0	0	0
KSD-k141_20754296	0	0	0	0	7.697973	6.7668824	0	0	0
KSD-k141_4029180	0	0	0	0	0	0	0	0	0
KSD-k141_5627262	20.910175	33.086407	15.952538	0	0	15.86795	0	0	0
KSD-k141_4031356	0	2.7431371	2.3315222	0	0	0	0	0	0
KSD-k141_15184946	0	0	7.1347747	0	0	2.8105812	0	0	8.976482
KSD-k141_19963795	0	0	5.9245563	0	0	3.4075289	0	0	0
KSD-k141_19963912	0	0	2.1567454	0	0	0	0	0	0
KSD-k141_2443461	4.2373204	3.6787286	6.842682	0	8.244883	7.5578594	0	7.480926	11.610533
KSD-k141_15985917	4.7439847	0	0	0	0	0	0	0	11.657399
KSD-k141_1652729	3.8548021	0	0	0	0	0	0	0	0
KSD-k141_5639481	0	0	0	0	0	0	0	4.7323337	0
KSD-k141_3250329	0	3.8806255	1.8283	0	0	0	0	0	0
KSD-k141_12009909	0	0	0	0	0	0	0	0	0
KSD-k141_4047527	11.102668	9.191453	10.505719	0	0	6.6794257	0	0	9.559939
KSD-k141_2459597	0	0	3.400073	0	0	0	0	0	0
KSD-k141_13611551	0	0	0	0	0	0	0	0	0
KSD-k141_21572638	0	0	3.0983605	0	0	0	0	0	0
KSD-k141_19187793	0	0	6.630668	0	0	0	0	0	0
KSD-k141_8834919	0	0	0	0	0	0	0	0	0
KSD-k141_16801072	0	2.17043	2.5978196	0	0	5.2310095	0	10.104063	0
KSD-k141_22371117	0	0	0	0	4.3421583	3.509028	0	8.614944	0
KSD-k141_3263212	0	0	10.144614	0	0	0	0	0	0
KSD-k141_15210536	3.7052925	18.986723	16.877905	0	0	12.379286	0	0	0
KSD-k141_19992178	0	0	0	0	30.117004	14.906827	0	0	0
KSD-k141_3266540	10.407226	5.109141	8.837653	19.406248	7.4630113	10.322263	0	0	20.203274
KSD-k141_21583776	0	2.6767256	0	0	0	0	0	0	0
KSD-k141_23174521	0	1.9634031	0	0	6.7983103	0	0	0	0
KSD-k141_19997099	42.996857	32.980103	53.794273	0	2.89525	34.47214	0	0	0
KSD-k141_20791347	0	0	2.0025926	0	0	0	0	0	0
KSD-k141_2483200	0	0	3.4129472	0	0	4.7321553	0	0	6.986355
KSD-k141_18407979	0	0	2.2697198	0	0	0	0	0	0
KSD-k141_8855870	0	0	0	0	0	9.014561	0	6.5092554	0
KSD-k141_8060750	0	0	0	0	6.871685	8.11359	0	0	0
KSD-k141_3281593	0	0	0	0	0	0	0	6.190744	13.875236
KSD-k141_4075257	0	0	0	0	0	0	0	7.6919017	16.71175
KSD-k141_22392666	0	0	0	0	0	0	0	14.673263	14.138704
KSD-k141_7272902	0	1.8818964	0	0	19.355364	12.675828	0	7.2461195	5.7633877
KSD-k141_6475304	0	2.6786227	3.2116504	0	5.2769732	7.4352455	0	0	0
KSD-k141_9667234	0	0	0	0	0	0	0	0	0
KSD-k141_101083	0	3.3440027	0	0	0	0	0	0	6.3833423
KSD-k141_14446518	0	1.8479936	3.267645	0	0	0	0	0	0
KSD-k141_8074585	0	0	0	0	3.9794304	0	0	0	0
KSD-k141_17632278	5.416616	5.658835	7.0270567	0	0	0	0	0	0
KSD-k141_20026192	0	1.6440434	0	0	0	0	0	0	6.109641
KSD-k141_22407016	0	0	3.9890163	0	0	0	0	0	0
KSD-k141_109588	4.0942707	0	2.4230294	0	0	0	0	0	0
KSD-k141_15247467	0	0	2.0952983	0	0	6.0956545	0	0	0
KSD-k141_12059610	0	0	0	0	0	48.12478	0	0	0
KSD-k141_12859334	28.03049	28.573544	26.142252	0	0	5.8397994	0	0	0
KSD-k141_9681750	3.890301	2.2697275	2.5118825	0	4.0565224	0	0	0	0
KSD-k141_9682794	0	0	0	0	0	0	0	0	5.871469
KSD-k141_4099698	0	0	3.4150093	0	0	0	0	0	0
KSD-k141_13665941	4.2015305	2.582629	3.1114225	0	0	0	0	0	6.598821
KSD-k141_13666151	0	0	0	0	0	0	0	0	0
KSD-k141_20826308	0	5.850935	0	0	0	0	0	0	0
KSD-k141_2519395	0	0	0	0	7.0562077	5.1267695	0	7.203795	0
KSD-k141_915644	0	13.664989	0	0	0	0	0	0	0
KSD-k141_12070835	7.781005	8.686489	11.009511	0	0	0	0	0	0
KSD-k141_22423992	4.9764132	10.901761	15.331435	0	0	0	0	0	0
KSD-k141_20046716	0	3.5530982	2.6039853	0	0	0	0	0	0
KSD-k141_5711433	0	3.7054834	4.1987224	0	5.23768	5.0856843	0	0	0
KSD-k141_19251521	0	0	0	0	0	0	0	0	0
KSD-k141_5712051	0	4.0692043	5.297698	0	3.8061912	5.292352	0	0	0
KSD-k141_9696146	0	0	2.3402994	0	0	0	0	0	6.6531477
KSD-k141_15269955	0	2.3722708	0	0	3.2898927	4.8387623	0	0	0
KSD-k141_927591	0	0	0	0	0	0	19.969551	0	0
KSD-k141_1735842	41.064735	0	0	0	0	0	0	0	0
KSD-k141_11284992	0	0	0	0	0	0	0	0	6.1146607
KSD-k141_20061561	0	4.4455986	0	0	0	0	0	0	0
KSD-k141_13687453	0	0	2.09896	0	0	0	0	0	6.7983756
KSD-k141_21644386	0	0	3.8460155	0	0	0	0	0	0
KSD-k141_2538187	6.429629	5.0330415	3.0681694	0	3.46112	3.7515779	0	0	0
KSD-k141_22439221	0	1.8030708	1.844608	0	0	0	0	0	0
KSD-k141_19266997	0	0	0	32.345943	0	0	31.436354	0	0
KSD-k141_1743094	0	2.8356538	2.65264	0	0	0	0	0	0
KSD-k141_15280715	5.1648993	2.391945	0	0	0	0	0	0	21.747381
KSD-k141_20066645	0	0	1.9168059	0	0	0	0	0	0
KSD-k141_14489269	0	6.503972	0	0	0	4.2834105	0	0	0
KSD-k141_23238774	0	0	4.183406	0	0	4.5892873	0	0	0
KSD-k141_7325563	0	2.1984353	0	0	2.4586887	0	0	0	0
KSD-k141_3341200	0	0	0	0	8.151209	0	0	0	0
KSD-k141_13696600	0	0	0	0	0	10.955135	0	0	0
KSD-k141_21652427	20.313284	17.179441	34.788963	0	8.4433565	9.1058235	46.276726	0	13.604693
KSD-k141_10503543	0	0	0	0	5.9817967	5.874444	0	7.299898	0
KSD-k141_16884476	19.966862	0	0	0	0	0	0	0	0
KSD-k141_20073372	4.042602	3.404125	2.2572057	0	0	0	0	0	0
KSD-k141_13700444	0	0	0	0	2.3379788	0	0	0	0
KSD-k141_4136023	0	0	0	0	4.9374413	3.5613077	0	0	0
KSD-k141_20860744	0	0	0	0	3.6965168	0	0	0	0
KSD-k141_6536873	3.5009816	2.6139345	0	0	0	0	0	0	0
KSD-k141_8129783	10.673672	5.3998466	7.9602814	0	0	0	0	0	0
KSD-k141_20863717	4.5206213	3.4336724	0	0	0	0	0	0	0
KSD-k141_7336957	0	0	0	0	0	55.633205	0	0	0
KSD-k141_12907204	0	2.3232994	1.89999	0	0	0	0	0	0
KSD-k141_15302200	0	0	2.7047973	0	0	0	0	7.071316	6.1651564
KSD-k141_163831	0	0	0	53.082413	0	0	45.746647	0	0
KSD-k141_8938240	0	2.4036531	0	0	0	0	0	0	0
KSD-k141_16102890	0	0	0	0	5.504233	0	0	9.146325	14.493713
KSD-k141_14520576	0	0	2.7639422	0	0	0	0	6.1321373	0
KSD-k141_3370865	0	0	0	0	3.7770026	3.791646	0	0	0
KSD-k141_11323686	0	0	0	0	4.452932	30.04787	0	0	0
KSD-k141_8947059	0	0	0	0	6.3438225	0	0	0	0
KSD-k141_23269319	5.9059486	5.9312167	4.7804694	0	16.955835	23.084545	0	0	0
KSD-k141_4159950	0	1.9932164	0	0	4.7609544	5.2795835	0	0	0
KSD-k141_15318967	0	2.318673	7.6700473	0	4.4078493	3.611984	0	8.560083	8.649839
KSD-k141_18495167	0	1.6724567	2.283474	25.295578	10.443968	8.89119	0	7.376368	0
KSD-k141_12925474	0	0	3.8790119	0	0	0	0	11.551295	0
KSD-k141_8156598	0	3.3650935	0	0	0	0	0	0	0
KSD-k141_19308965	0	3.79151	0	0	2.7333028	0	0	0	0
KSD-k141_16920185	0	0	0	0	2.406094	0	0	0	0
KSD-k141_16115582	0	0	0	0	5.5752983	0	0	8.259781	0
KSD-k141_20113107	0	2.8589416	0	0	2.8278267	4.0653415	0	0	0
KSD-k141_12934261	5.287755	3.3495615	0	0	0	0	0	0	0
KSD-k141_18505169	5.1428337	0	1.6232421	0	2.4544332	0	0	0	0
KSD-k141_9762956	0	0	0	44.926147	10.25813	8.727749	0	37.26491	62.258556
KSD-k141_189942	0	0	6.3628483	0	0	0	0	6.6780834	0
KSD-k141_14541660	0	3.2290826	2.594072	0	0	0	0	0	0
KSD-k141_12940877	0	0	0	0	0	0	0	0	0
KSD-k141_7380323	0	2.9278138	2.2848473	0	0	0	0	0	0
KSD-k141_17732634	0	0	0	33.187874	0	0	31.313766	0	0
KSD-k141_16127232	8.308867	0	0	0	0	0	0	0	0
KSD-k141_2600800	0	3.8449595	0	0	0	0	0	0	5.997275
KSD-k141_20126275	0	0	0	0	0	10.161215	0	0	8.232579
KSD-k141_23291967	0	0	0	0	0	5.2678967	0	0	0
KSD-k141_20908889	0	4.4247475	1.8157722	0	0	0	0	0	0
KSD-k141_1807242	0	0	0	12.23323	0	0	26.586132	0	0
KSD-k141_6587734	0	0	0	33.554234	0	0	25.00297	0	0
KSD-k141_8975762	0	0	0	0	0	0	19.591236	0	0
KSD-k141_12152744	0	0	2.5719428	0	0	0	0	0	0
KSD-k141_12950656	0	0	3.7920752	0	0	0	0	0	0
KSD-k141_10563209	0	2.1002004	0	0	0	0	0	5.146072	0
KSD-k141_20138938	0	4.4374394	0	0	0	0	0	0	0
KSD-k141_13766528	0	3.3532128	0	0	0	0	0	0	0
KSD-k141_12958367	3.3715112	0	0	0	2.8520033	0	0	0	6.9936776
KSD-k141_21721407	0	0	5.8141313	0	0	0	0	0	0
KSD-k141_16145124	11.805629	0	3.2367406	0	0	0	0	0	0
KSD-k141_9789487	0	0	0	0	0	0	0	0	0
KSD-k141_12961306	3.3219655	2.392845	0	0	3.503491	0	0	0	0
KSD-k141_6605001	0	0	0	0	33.935547	0	0	0	0
KSD-k141_217315	0	0	0	0	0	0	0	0	6.183552
KSD-k141_20150832	0	0	0	0	0	0	0	13.648865	0
KSD-k141_20151043	0	0	0	0	0	0	13.006025	0	0
KSD-k141_17759158	0	0	1.7162484	0	0	4.723303	0	0	0
KSD-k141_12967882	12.098677	0	2.715273	0	0	0	0	0	0
KSD-k141_2628564	0	0	0	0	0	0	12.15006	0	0
KSD-k141_19357284	0	0	1.4920713	0	0	2.6664562	0	0	0
KSD-k141_20932743	0	0	0	35.152176	0	0	24.830214	0	0
KSD-k141_15369367	0	0	4.465168	0	0	0	0	0	0
KSD-k141_21735647	22.822691	15.67965	26.575378	0	0	14.682772	0	0	0
KSD-k141_12973717	3.1637545	2.616592	2.5576422	0	0	0	0	0	0
KSD-k141_8210034	0	0	0	0	0	2.3919942	0	0	0
KSD-k141_9804617	0	0	1.9024512	0	0	2.8193789	0	0	0
KSD-k141_4214899	0	0	0	0	3.220657	0	0	0	0
KSD-k141_5010856	0	0	0	0	0	0	0	5.4946585	9.191691
KSD-k141_23327472	0	0	0	13.734753	0	0	12.777615	0	0
KSD-k141_9010089	0	4.088643	0	0	0	0	0	0	0
KSD-k141_14589999	6.9025626	4.0158343	0	0	0	0	0	0	0
KSD-k141_10594373	11.280616	5.0016685	5.6721516	23.120886	33.69132	19.857786	0	4.9196424	11.519946
KSD-k141_21745785	0	0	0	0	3.4677894	0	0	0	0
KSD-k141_23332879	0	0	4.5850687	0	13.956984	0	0	0	0
KSD-k141_19373830	0	0	0	0	0	0	0	0	0
KSD-k141_5841113	8.247235	4.6405463	8.563492	0	0	0	0	0	0
KSD-k141_2656014	0	0	0	0	4.387654	3.9780896	0	5.562635	6.809372
KSD-k141_4234958	0	0	0	0	0	13.101108	0	0	0
KSD-k141_250681	0	0	0	0	0	11.265413	0	0	0
KSD-k141_7440250	0	0	2.6413078	0	4.5838	6.293651	0	0	0
KSD-k141_3457204	4.3602643	4.462807	6.1130757	0	0	0	0	0	0
KSD-k141_4239913	0	0	0	0	0	38.529522	0	0	0
KSD-k141_1050969	4.3156896	4.0352464	0	0	0	0	0	4.6804185	0
KSD-k141_7444876	3.3024642	2.8127682	2.5393903	0	0	0	0	0	0
KSD-k141_23351789	3.1953328	0	2.9275932	0	0	0	0	0	0
KSD-k141_23352056	0	0	0	0	14.482874	3.3463674	0	0	0
KSD-k141_21767336	0	0	0	0	4.228145	2.7392068	0	0	0
KSD-k141_21768315	0	0	0	0	0	2.571226	0	0	0
KSD-k141_19396397	0	0	0	0	2.4682102	0	0	13.223665	16.228373
KSD-k141_1871534	3.9798636	2.2651045	1.9608719	0	5.038835	4.1752677	0	0	8.61455
KSD-k141_19396643	0	0	0	0	7.085038	5.532736	0	6.380649	0
KSD-k141_17801818	0	0	0	0	0	0	0	13.776556	17.856148
KSD-k141_261853	5.7785354	6.18809	0	0	0	0	0	0	9.905474
KSD-k141_7450435	0	2.1656	2.7338567	0	0	0	0	0	0
KSD-k141_9840004	0	4.1548467	1.5647293	0	0	0	0	0	0
KSD-k141_19401246	0	0	0	0	5.264091	0	0	7.1879845	0
KSD-k141_265604	0	3.4477534	0	0	0	0	0	0	0
KSD-k141_2676265	0	0	0	0	0	0	0	0	9.35432
KSD-k141_5864109	0	2.7679784	2.1314204	0	6.835918	4.0074134	0	5.7300644	0
KSD-k141_16201076	0	0	0	0	13.429221	0	0	0	0
KSD-k141_21779208	6.653821	0	4.9817343	0	0	0	0	0	0
KSD-k141_1068410	0	2.8797758	2.420999	0	0	4.9968357	0	0	0
KSD-k141_17017977	0	12.275266	0	0	4.126669	9.026057	0	0	0
KSD-k141_13841728	0	0	0	0	0	0	0	0	0
KSD-k141_20217267	0	0	0	0	5.380594	6.2261443	0	0	0
KSD-k141_13026073	0	0	0	0	0	0	0	0	30.81224
KSD-k141_13842462	0	0	0	23.95797	0	0	25.648504	0	0
KSD-k141_17027366	0	2.7079303	0	0	0	0	0	0	0
KSD-k141_10641897	0	0	2.0605927	0	0	0	0	0	0
KSD-k141_17833545	0	3.1640747	0	0	0	0	0	0	0
KSD-k141_2703783	5.2389975	0	0	0	3.9668658	0	0	0	7.4902062
KSD-k141_5072785	0	0	4.7203894	0	0	0	0	0	0
KSD-k141_9874443	13.352507	12.911858	16.747875	0	0	3.8984268	0	0	0
KSD-k141_12250644	0	0	0	0	0	0	0	0	17.067007
KSD-k141_8286137	0	2.8469503	0	0	0	0	0	0	0
KSD-k141_14659098	5.965806	0	0	0	0	0	0	0	0
KSD-k141_17049035	0	0	0	0	0	0	0	0	23.79962
KSD-k141_18618334	0	0	2.0469563	0	0	3.7161472	0	0	0
KSD-k141_23397217	0	0	0	0	0	10.067229	0	4.415972	0
KSD-k141_22603403	0	0	0	0	0	0	0	0	0
KSD-k141_1104313	5.220028	1.4584242	1.621233	0	0	0	0	0	0
KSD-k141_17064363	0	0	0	0	0	10.707521	0	0	0
KSD-k141_13062909	0	0	0	0	0	0	0	0	0
KSD-k141_1933106	0	8.51269	0	0	0	0	0	0	0
KSD-k141_17066773	0	0	0	0	3.6951857	3.0381234	0	3.6562922	0
KSD-k141_1938630	0	0	0	0	0	0	0	6.0210094	0
KSD-k141_327526	0	0	3.0493453	0	5.6586857	4.1283603	0	7.0351987	0
KSD-k141_15477989	0	1.5343256	0	0	0	0	0	0	0
KSD-k141_18650172	5.978821	2.6311064	5.3669634	0	6.1115117	10.4631405	0	10.760508	0
KSD-k141_1130961	0	0	0	69.47733	0	0	0	0	0
KSD-k141_23430462	3.8786216	0	2.7335608	0	2.5085306	0	0	0	0
KSD-k141_14698082	0	2.9149818	2.8065197	0	0	0	0	0	0
KSD-k141_8328566	4.204015	0	2.0272405	0	0	0	0	0	0
KSD-k141_21845217	0	0	0	0	0	0	0	0	0
KSD-k141_16270036	0	3.625742	2.6882827	0	5.4094515	6.268877	0	0	0
KSD-k141_17090965	0	2.3178513	0	0	0	0	0	0	0
KSD-k141_17091729	0	0	0	0	3.5608947	5.0183673	0	0	0
KSD-k141_19484730	0	0	0	0	0	5.752075	0	0	0
KSD-k141_12296620	0	0	0	0	17.266315	11.576435	0	0	0
KSD-k141_19487627	0	0	0	0	3.4194899	0	0	5.4327497	0
KSD-k141_13912253	0	0	0	0	7.662879	7.000332	0	0	0
KSD-k141_5950900	0	0	0	0	10.564512	3.8932776	0	0	0
KSD-k141_3561793	3.8286884	0	2.0022736	0	2.2559178	0	0	0	0
KSD-k141_12309982	0	0	0	0	10.085483	0	0	0	0
KSD-k141_6759179	10.6228075	0	8.178988	0	0	0	0	0	0
KSD-k141_4345548	0	0	2.322918	0	3.2804327	0	0	0	0
KSD-k141_15514519	0	0	0	0	0	0	22.90439	0	0
KSD-k141_2779791	7.3359847	4.347031	5.8631196	0	0	0	0	0	0
KSD-k141_13108841	0	2.3463173	0	0	2.7482939	3.60909	0	0	0
KSD-k141_6767006	0	0	1.9524956	0	0	0	0	0	0
KSD-k141_8360816	0	0	1.7404568	0	0	0	0	0	0
KSD-k141_8361107	5.2086444	2.0365129	3.4029324	0	0	0	0	0	6.8312488
KSD-k141_1165931	0	0	0	0	7.0402493	5.1531367	0	0	0
KSD-k141_21082854	6.286459	0	0	0	0	0	0	0	0
KSD-k141_14740547	0	0	0	0	10.066243	7.8873973	0	4.8999104	0
KSD-k141_2001085	0	0	0	0	0	0	0	0	0
KSD-k141_11529375	0	2.4455924	0	0	0	0	0	0	0
KSD-k141_13126072	3.3806233	2.1268075	0	0	0	0	0	0	0
KSD-k141_14752046	0	0	0	0	0	0	0	0	0
KSD-k141_17142056	0	1.7976191	0	0	0	4.345486	0	0	9.352509
KSD-k141_5171171	5.4115186	3.6794872	0	0	4.114152	6.9951386	0	0	13.798974
KSD-k141_3609595	0	1.5886902	1.9257978	0	0	0	0	0	0
KSD-k141_393518	0	0	0	0	0	0	0	4.637597	21.349121
KSD-k141_4381415	0	3.7829628	0	0	0	0	0	0	0
KSD-k141_7596678	0	0	0	0	0	0	0	4.8487725	0
KSD-k141_9987712	9.407638	2.2405155	5.133416	0	0	0	0	0	0
KSD-k141_7601027	0	0	5.2467093	0	0	0	0	0	0
KSD-k141_9188463	0	7.20012	12.0848255	0	3.1839201	7.8533072	0	0	0
KSD-k141_6805706	0	3.9882317	2.0342422	0	0	0	0	0	0
KSD-k141_19551277	0	0	0	0	0	0	32.278664	0	0
KSD-k141_13150780	11.383326	11.344427	13.367253	0	0	0	0	0	0
KSD-k141_4393235	0	0	2.996979	0	0	0	0	0	0
KSD-k141_7608330	0	2.5989978	2.0798957	0	3.7907503	3.8231463	0	5.904674	0
KSD-k141_13155866	0	0	27.269537	0	0	0	0	0	0
KSD-k141_11562975	0	2.7024357	4.4025865	45.67353	7.4102445	7.9506097	0	0	6.5388007
KSD-k141_17967720	0	1.8959565	2.3444521	0	0	0	0	0	0
KSD-k141_11566910	0	0	0	0	0	0	0	0	0
KSD-k141_8418894	0	0	0	0	6.2520432	5.838402	0	5.401503	0
KSD-k141_23516997	0	0	2.3912244	0	3.3896863	3.1159613	0	0	0
KSD-k141_13996258	0	0	6.3933144	0	0	0	0	0	0
KSD-k141_2848521	0	3.2765222	5.6187797	0	0	5.623089	0	0	0
KSD-k141_2851666	6.1151233	4.479364	7.820747	0	8.232956	8.992967	0	7.114076	13.015785
KSD-k141_2061100	0	0	0	0	3.2069094	0	0	13.112124	7.1475563
KSD-k141_15594524	0	0	0	0	0	0	0	0	0
KSD-k141_2860473	0	0	0	0	0	23.919886	0	0	0
KSD-k141_20388148	0	0	0	0	0	46.60915	0	0	0
KSD-k141_2862548	0	0	0	0	8.52386	0	0	0	0
KSD-k141_22744003	0	0	0	0	0	0	13.487829	0	0
KSD-k141_19592879	0	0	0	0	0	0	26.377354	0	0
KSD-k141_6055264	0	0	0	0	0	0	0	9.69374	0
KSD-k141_2071030	0	0	4.6719923	0	0	0	0	0	0
KSD-k141_10801290	0	0	0	0	7.1079407	4.4251146	0	0	0
KSD-k141_19599177	0	0	1.6032704	0	0	2.679128	0	0	0
KSD-k141_6855157	0	0	0	0	0	0	0	4.5848584	12.809365
KSD-k141_14020854	0	0	0	0	0	5.232597	0	0	0
KSD-k141_9241603	0	0	0	0	5.4547677	0	0	0	0
KSD-k141_5231339	0	0	0	0	0	2.6329234	0	0	0
KSD-k141_21957616	0	0	0	0	4.7840486	0	0	0	6.397609
KSD-k141_18009782	0	0	0	0	3.6962752	3.0656776	0	6.0998955	0
KSD-k141_21960237	0	0	3.3769493	0	0	0	0	0	0
KSD-k141_14027618	0	3.9385946	5.427726	0	0	0	0	0	0
KSD-k141_8456658	0	4.6635113	0	0	0	0	0	0	0
KSD-k141_7661593	0	0	3.2461977	0	0	6.4290657	0	0	0
KSD-k141_12412162	5.475987	18.4445	34.605824	0	2.2853198	0	0	0	0
KSD-k141_2881059	0	2.9191642	0	0	0	0	0	0	0
KSD-k141_17217587	3.568515	3.8831182	4.85646	0	0	5.193673	0	0	0
KSD-k141_16391433	0	0	0	0	0	0	0	0	0
KSD-k141_14831447	0	0	0	0	0	0	0	0	0
KSD-k141_462545	53.823135	0	0	0	0	0	0	0	0
KSD-k141_23560486	0	0	0	0	0	0	35.912235	0	0
KSD-k141_13215086	0	0	0	39.700523	0	0	17.259485	0	0
KSD-k141_7675510	0	0	0	0	0	0	0	0	0
KSD-k141_4458607	0	0	1.5870299	0	0	0	0	0	0
KSD-k141_19624081	0	5.7506156	0	0	0	0	0	0	0
KSD-k141_2897014	0	5.726319	2.9317858	0	4.3200808	4.90563	0	0	0
KSD-k141_14847541	0	0	0	0	0	0	0	0	0
KSD-k141_17234847	0	0	0	0	4.409751	0	0	3.4083424	0
KSD-k141_22781658	11.138864	2.4326074	1.8872242	79.19382	14.81671	5.6210465	0	9.74126	37.468937
KSD-k141_23574110	0	5.660436	0	0	0	0	0	0	0
KSD-k141_4469602	0	0	0	15.7755375	0	0	18.059341	0	0
KSD-k141_2909600	0	0	1.8600564	0	0	2.7423632	0	0	0
