	C0_1_V	C0_2_V	C63_1_V	C63_2_V
KSW-C63_1_V_NODE_517_length_5674_cov_75.197188||full	11.0354312363367	10.6692685885014	10.3926867079105	10.7331989136598
KSW-C63_1_V_NODE_533_length_5521_cov_8.255580||full	4.3867302291115	6.4202866004494	8.20169599162045	6.6466361471014
KSW-C63_1_V_NODE_534_length_5513_cov_4.034628||full	8.49407568011875	7.50930920586411	7.27280245255798	7.3843277025202
KSW-C63_1_V_NODE_545_length_5458_cov_5.612993||full	6.11524588617322	7.53541384345682	6.91571426340752	7.22673431771115
KSW-C63_1_V_NODE_555_length_5417_cov_3684.083551||full	17.191908572966	16.6784581261507	16.8698010841778	17.9864112945001
KSW-C63_1_V_NODE_564_length_5375_cov_23.715414||full	10.7164117982648	11.1590367361427	8.98331327308376	7.82647416039861
KSW-C63_1_V_NODE_567_length_5351_cov_6.161631||full	4.3867302291115	3.41680699207649	7.13460940753479	9.02746957784202
KSW-C63_1_V_NODE_569_length_5342_cov_6.684698||full	9.2560182342155	7.11826944844098	7.56946270872008	8.01174245620501
KSW-C63_1_V_NODE_589_length_5228_cov_9.763580||full	4.96836376595033	2.23915752259752	8.43138934087532	6.15611116011304
KSW-C63_1_V_NODE_598_length_5168_cov_6.459613||full	7.98109869596023	7.08328703430694	7.1774776578337	6.37283100600619
KSW-C63_1_V_NODE_603_length_5138_cov_2.837104||full	3.6672964896266	7.08328703430694	6.53071598486893	5.90057123486696
KSW-C63_1_V_NODE_613_length_5110_cov_4.839763||full	4.3867302291115	2.23915752259752	7.4346561291262	6.695645567262
KSW-C63_1_V_NODE_619_length_5077_cov_5.764237||full	4.19021584094365	5.88095110340132	7.09042519729144	6.10853064737492
KSW-C63_1_V_NODE_629_length_5019_cov_4.866841||full	6.56211650771958	5.96059524894663	7.23271917877151	7.29185532624156
KSW-C63_1_V_NODE_631_length_5015_cov_16.528831||full	10.5574021842769	11.1164658714397	8.40159271976908	8.06856059315665
KSW-C63_2_V_NODE_1_length_95852_cov_10.476466||full	10.2389227532848	6.76780302671942	9.53210607317256	11.3317027457688
KSW-C63_2_V_NODE_2_length_76320_cov_18.241133||full	11.2556652604956	11.2719568950923	12.2006079528013	12.6299008316893
KSW-C63_2_V_NODE_3_length_73377_cov_76.935258||full	12.756043768753	12.196472781842	12.8801896939439	14.7349781152251
KSW-C63_2_V_NODE_6_length_47699_cov_10.945261||full	3.6672964896266	2.23915752259752	10.2088126485522	11.3953794215019
KSW-C63_2_V_NODE_8_length_38542_cov_10.219763||full	5.37554562538683	7.93891565404673	7.46955864145208	10.8805900850866
KSW-C63_2_V_NODE_9_length_38173_cov_10.612676||full	2.23915752259752	2.23915752259752	10.138308412002	11.1622759011566
KSW-C63_2_V_NODE_11_length_36397_cov_17.552116||full	8.25436400948056	8.62578734915003	10.2001857632847	11.1076101407778
KSW-C63_2_V_NODE_23_length_28206_cov_7.475223||full	10.3062070967962	10.4433529202742	8.738367082518	10.1197361641014
KSW-C63_2_V_NODE_26_length_26236_cov_6.819296||full	7.73143466393636	10.5237409250619	10.8540425634588	9.87278684727153
KSW-C63_2_V_NODE_34_length_22890_cov_9.682680||full	5.37554562538683	8.51213550870455	9.33499369867204	9.47545024184944
KSW-C63_2_V_NODE_39_length_20760_cov_22.484086||full	4.3867302291115	5.61116466959884	11.3685023537529	10.5347104748774
KSW-C63_2_V_NODE_46_length_19623_cov_19.459066||full	5.37554562538683	4.44053140524565	7.97766001796538	10.5624410901574
KSW-C63_2_V_NODE_55_length_18333_cov_6.289857||full	9.32535415636701	9.38294589838509	8.63460766150209	9.21807152413526
KSW-C63_2_V_NODE_56_length_18172_cov_9.084727||full	8.54341490679606	8.1895469132336	8.11621207814296	9.192742370081
KSW-C63_2_V_NODE_58_length_18076_cov_9.457633||full	9.40224657846218	10.1836419620498	9.54851141691628	9.86746100515145
KSW-C63_2_V_NODE_65_length_17002_cov_14.258158||full	8.10460219856771	8.44489786190804	8.84847281152808	9.39629895985188
KSW-C63_2_V_NODE_74_length_16168_cov_4.891020||full	5.37554562538683	7.25027102367312	9.2606017006327	7.50821775604338
KSW-C63_2_V_NODE_76_length_16009_cov_7.100852||full	3.95722287017661	6.17589495906597	5.15494174773325	8.74721444427673
KSW-C63_2_V_NODE_80_length_15505_cov_7.763172||full	9.37525307321662	10.0677620098391	8.70947530599211	9.26203141369198
KSW-C63_2_V_NODE_85_length_14866_cov_1109.031801||full	15.6451459072662	14.3350787757625	13.5201934188763	15.254376954646
KSW-C63_2_V_NODE_90_length_14539_cov_8.543772||full	4.19021584094365	6.36298505898656	4.82851015656787	9.00500848131026
KSW-C63_2_V_NODE_95_length_13956_cov_4.932811||full	7.5306723856605	10.0037997604878	9.81803219160149	8.63466842946384
KSW-C63_2_V_NODE_105_length_13455_cov_10.345004||full	6.26451745483072	8.17301990017583	8.15244821685712	9.64689190068951
KSW-C63_2_V_NODE_114_length_13087_cov_21.738413||full	10.0674054514457	9.64499590407288	8.92167267969086	9.62180640965759
KSW-C63_2_V_NODE_117_length_12843_cov_6.483422||full	4.19021584094365	4.83844739956246	4.75275924317775	8.37921679644946
KSW-C63_2_V_NODE_119_length_12603_cov_8.094916||full	6.52319988764683	8.58888962743455	9.71036297379741	8.44744523718682
KSW-C63_2_V_NODE_120_length_12558_cov_7.336399||full	4.70866848685379	6.24101275570076	7.44638450834838	8.08088843838231
KSW-C63_2_V_NODE_123_length_12521_cov_8.024627||full	3.6672964896266	5.14602264102238	5.26667086784035	8.71594448435828
KSW-C63_2_V_NODE_133_length_12160_cov_19.647997||full	9.07326080508085	9.32429758309314	9.71763520168029	9.81309239730989
KSW-C63_2_V_NODE_135_length_12133_cov_25.632803||full	9.66551249689635	9.0076288904656	9.87117148292996	10.3433722350191
KSW-C63_2_V_NODE_137_length_12055_cov_7.291500||full	4.3867302291115	5.70690241504552	5.15494174773325	8.5351622681435
KSW-C63_2_V_NODE_142_length_11875_cov_59.274535||full	9.12603246357268	8.75353487578576	9.29017016663016	10.780247152444
KSW-C63_2_V_NODE_149_length_11446_cov_5.030111||full	4.84467688080775	2.23915752259752	7.10530448378657	7.18162427450695
KSW-C63_2_V_NODE_153_length_11377_cov_12.395248||full	2.23915752259752	3.41680699207649	8.53931393238523	9.57247134197935
KSW-C63_2_V_NODE_156_length_11327_cov_8.099184||full	4.96836376595033	7.04743307966514	8.05627070495609	8.63884286758199
KSW-C63_2_V_NODE_165_length_11104_cov_4.940357||full	5.61832351740747	6.57961643962941	6.71680690578434	8.19302767658145
KSW-C63_2_V_NODE_180_length_10579_cov_9.731376||full	11.1608534605374	13.4023700367758	10.0138711557767	8.90110546930733
KSW-C63_2_V_NODE_181_length_10559_cov_5.122906||full	5.82549956091262	8.78649723310635	8.87039046713103	8.26501938945096
KSW-C63_2_V_NODE_188_length_10503_cov_9.855379||full	8.10460219856771	7.77334041963316	7.95321595755448	8.08088843838231
KSW-C63_2_V_NODE_191_length_10333_cov_8.404943||full	7.58825724169691	7.37118119258256	7.8062781307598	7.73581502551968
KSW-C63_2_V_NODE_192_length_10320_cov_39.392986||full	5.1867669940486	5.00078212983361	7.90304815364615	10.303174817975
KSW-C63_2_V_NODE_196_length_10216_cov_9.776105||full	4.96836376595033	8.03350611238739	10.3850949002298	8.82254610448065
KSW-C63_2_V_NODE_201_length_9990_cov_27.587620||full	10.3484559026807	9.58380975533967	9.28038119989189	9.58550490507305
KSW-C63_2_V_NODE_202_length_9989_cov_5.787900||full	5.4611978727899	5.39773948662535	5.86913679887059	7.69629003566522
KSW-C63_2_V_NODE_211_length_9855_cov_9.426224||full	2.23915752259752	2.23915752259752	7.59075334701243	8.60083069761109
KSW-C63_2_V_NODE_217_length_9766_cov_4.751828||full	5.88835115302441	6.30329679079186	7.16332960972372	7.49905696509882
KSW-C63_2_V_NODE_231_length_9509_cov_5.000952||full	8.53368117209665	8.10494977797029	7.91153163279791	7.99880624533673
KSW-C63_2_V_NODE_237_length_9377_cov_5.996889||full	5.4611978727899	7.81655110409118	9.08428807995641	7.81175477907593
KSW-C63_2_V_NODE_238_length_9365_cov_5.193340||full	6.3996852740558	5.61116466959884	7.02932026631616	7.86262815585014
KSW-C63_2_V_NODE_261_length_8959_cov_22.101864||full	5.28433397679148	4.1851048574067	6.82869643817651	9.20967779333519
KSW-C63_2_V_NODE_265_length_8914_cov_7.774128||full	4.70866848685379	5.39773948662535	5.09552920124823	8.51259109875897
KSW-C63_2_V_NODE_273_length_8774_cov_6.668425||full	10.4082651869812	11.341991982477	9.5566446531164	7.6556504303278
KSW-C63_2_V_NODE_275_length_8746_cov_6.100564||full	8.48400199955101	8.01507800055718	7.72196600627418	8.0435841024537
KSW-C63_2_V_NODE_276_length_8729_cov_6.317616||full	8.67320885566908	7.99641128927053	7.76941354972199	7.54428933492773
KSW-C63_2_V_NODE_285_length_8655_cov_4.240930||full	10.762971185098	11.1336452514419	9.42066708104236	6.93206560145996
KSW-C63_2_V_NODE_287_length_8607_cov_8.574135||full	2.23915752259752	2.23915752259752	7.78796369270465	8.65953572736604
KSW-C63_2_V_NODE_291_length_8537_cov_4.944471||full	6.74229449993716	7.34189192579163	7.24620462870072	7.57076248500346
KSW-C63_2_V_NODE_302_length_8396_cov_4.963673||full	4.3867302291115	9.27094838630725	8.22910036280285	7.51732066754045
KSW-C63_2_V_NODE_317_length_8182_cov_14.287560||full	9.93688250907561	9.73779672836348	9.82478263835758	9.25660913338387
KSW-C63_2_V_NODE_319_length_8097_cov_6.024123||full	7.12638554238225	6.72301652259005	6.69728145714558	7.68825327783148
KSW-C63_2_V_NODE_320_length_8095_cov_170.122637||full	10.9987619285184	11.663611249019	11.2125308762718	11.963553775493
KSW-C63_2_V_NODE_323_length_8028_cov_111.034366||full	9.00445974014704	5.50848110958901	11.1084951525279	10.6310938125594
KSW-C63_2_V_NODE_326_length_8004_cov_10.103912||full	8.13066777634574	8.13938649283164	8.07149128479022	8.27041115462671
KSW-C63_2_V_NODE_327_length_8003_cov_10.731631||full	11.143361340781	5.14602264102238	9.95355409606352	8.82254610448065
KSW-C63_2_V_NODE_330_length_7967_cov_19.069009||full	7.7142962893162	8.96026533982456	8.36500459510788	9.04014918569323
KSW-C63_2_V_NODE_331_length_7953_cov_1609.497088||full	15.679408906747	18.4409957334315	14.404358162075	14.8767941617582
KSW-C63_2_V_NODE_340_length_7849_cov_9.278034||full	6.672911201624	5.14602264102238	7.7600481757725	8.64715567137549
KSW-C63_2_V_NODE_342_length_7807_cov_4.003483||full	5.1867669940486	5.14602264102238	6.12517979453204	6.5071261284237
KSW-C63_2_V_NODE_345_length_7770_cov_4.513415||full	4.70866848685379	5.79658804805441	6.43957570400171	7.63906817645743
KSW-C63_2_V_NODE_354_length_7624_cov_49.391597||full	8.31244795748232	8.12227094128485	9.25727858811011	10.001539150211
KSW-C63_2_V_NODE_357_length_7584_cov_10.440563||full	3.6672964896266	4.83844739956246	8.82621696393245	8.80779124031525
KSW-C63_2_V_NODE_358_length_7526_cov_4.615714||full	5.1867669940486	5.88095110340132	6.31684719991431	6.37283100600619
KSW-C63_2_V_NODE_359_length_7520_cov_5.577763||full	6.60000588384851	6.57961643962941	8.12353252491816	7.45235834607656
KSW-C63_2_V_NODE_365_length_7421_cov_14.138203||full	9.44441230937997	8.63787976255887	8.52280102670488	8.78913283984363
KSW-C63_2_V_NODE_366_length_7415_cov_12.676766||full	2.23915752259752	2.23915752259752	7.69272914450135	8.90110546930733
KSW-C63_2_V_NODE_370_length_7381_cov_6.254027||full	10.4708024443695	11.6899803381294	9.74161456008406	7.57076248500346
KSW-C63_2_V_NODE_372_length_7343_cov_75.571762||full	11.1224116278453	10.9175838726866	10.2628357131916	11.4427013394118
KSW-C63_2_V_NODE_374_length_7336_cov_8.071419||full	6.93236150210496	7.15242178253863	7.97766001796538	7.9791816509312
KSW-C63_2_V_NODE_376_length_7332_cov_7.660712||full	2.23915752259752	4.1851048574067	7.71228613658957	8.20433997565431
KSW-C63_2_V_NODE_379_length_7301_cov_152.650152||full	11.5991125469845	10.7354678159899	11.2363540156008	11.1542798192142
KSW-C63_2_V_NODE_380_length_7285_cov_171.417981||full	9.66996193284725	6.52844726640221	11.8208437389912	11.3972284892197
KSW-C63_2_V_NODE_383_length_7268_cov_7.843477||full	4.96836376595033	6.10767079697873	7.09042519729144	7.22673431771115
KSW-C63_2_V_NODE_386_length_7224_cov_558.355838||full	11.906795278264	10.2000443762737	12.1255982510567	12.6929801452383
KSW-C63_2_V_NODE_391_length_7177_cov_3.655434||full	6.60000588384851	6.67678908121094	5.79723364878628	6.52532457681614
KSW-C63_2_V_NODE_402_length_7051_cov_6.748999||full	7.3648113950564	7.25027102367312	6.65741596868879	7.0622478531132
KSW-C63_2_V_NODE_417_length_6968_cov_8.578765||full	8.02345297169106	8.08741799969132	7.89451445457965	8.10523234901768
KSW-C63_2_V_NODE_435_length_6810_cov_4.541081||full	6.56211650771958	6.03602593688793	5.75987141607265	7.37434134672663
KSW-C63_2_V_NODE_444_length_6725_cov_43.140630||full	7.73143466393636	6.97292839792759	8.93836943652312	9.87101375031665
KSW-C63_2_V_NODE_445_length_6723_cov_3.522346||full	4.55741693058923	4.1851048574067	5.41914580128668	6.77378662074561
KSW-C63_2_V_NODE_446_length_6706_cov_14.654187||full	2.23915752259752	2.23915752259752	8.18079541891339	9.03382331385512
KSW-C63_2_V_NODE_454_length_6654_cov_11.639642||full	4.84467688080775	6.85339522120185	9.38152194279074	8.22670176724019
KSW-C63_2_V_NODE_457_length_6628_cov_7.483797||full	5.37554562538683	8.30021780619459	9.48742388907695	8.05612643148135
KSW-C63_2_V_NODE_461_length_6591_cov_5.131732||full	3.6672964896266	6.57961643962941	8.55563991075416	7.21558861765774
KSW-C63_2_V_NODE_465_length_6556_cov_13.488233||full	8.8946841227552	8.76460623873754	8.47781931734957	8.248722067515
KSW-C63_2_V_NODE_466_length_6548_cov_7.819190||full	7.38661884457502	6.4202866004494	6.67748699435815	8.11125464250867
KSW-C63_2_V_NODE_469_length_6537_cov_4.446776||full	5.1867669940486	7.31199464036632	9.18915622286331	7.27047388538638
KSW-C63_2_V_NODE_481_length_6482_cov_175.435818||full	11.7961604670538	14.5986220934372	10.3355377512069	12.2609656744387
KSW-C63_2_V_NODE_484_length_6434_cov_4.373099||full	3.6672964896266	4.65417222651686	4.29232356017271	5.92828540017728
KSW-C63_2_V_NODE_485_length_6424_cov_7.680327||full	6.26451745483072	5.27752952338248	6.18261072385858	7.23779440147746
KSW-C63_2_V_NODE_490_length_6374_cov_3.462257||full	4.96836376595033	5.88095110340132	6.94909880592942	6.99862862247996
KSW-C63_2_V_NODE_491_length_6373_cov_10.186451||full	6.00630292583265	8.41709979698732	9.91822064242079	8.248722067515
KSW-C63_2_V_NODE_497_length_6347_cov_4.270661||full	4.84467688080775	5.88095110340132	5.75987141607265	6.72741367325571
KSW-C63_2_V_NODE_500_length_6334_cov_4.347030||full	4.55741693058923	7.50930920586411	7.50363553513128	7.19303498269131
KSW-C63_2_V_NODE_504_length_6267_cov_4.098680||full	3.95722287017661	6.17589495906597	7.27280245255798	6.81871006883019
KSW-C63_2_V_NODE_522_length_6168_cov_62.783903||full	11.0779036841809	15.2415070500536	12.9029617198583	10.9443686774046
KSW-C63_2_V_NODE_526_length_6152_cov_3.842053||full	7.22654093746149	7.42803135021482	6.46290931683203	6.52532457681614
KSW-C63_2_V_NODE_533_length_6100_cov_6.461042||full	8.00947267708406	9.48687104980348	8.28239449263636	6.99862862247996
KSW-C63_2_V_NODE_534_length_6096_cov_5.879325||full	5.37554562538683	6.30329679079186	6.29098785275289	6.59589516480565
KSW-C63_2_V_NODE_538_length_6059_cov_4.711359||full	3.95722287017661	3.86398464604909	5.31935764581905	6.77378662074561
KSW-C63_2_V_NODE_541_length_6021_cov_138.924573||full	10.2656263672526	9.42541854004573	9.17161082025722	11.3898179561584
KSW-C63_2_V_NODE_546_length_6006_cov_6.490170||full	5.94854632114379	5.00078212983361	6.15418354043284	7.63906817645743
KSW-C63_2_V_NODE_558_length_5925_cov_11.373595||full	6.672911201624	6.72301652259005	6.63706050773606	7.3843277025202
KSW-C63_2_V_NODE_561_length_5913_cov_10.107716||full	2.23915752259752	4.65417222651686	3.90817403601679	7.03713667245625
KSW-C63_2_V_NODE_569_length_5877_cov_4.856750||full	3.26875536235695	5.79658804805441	5.59973753156426	7.22673431771115
KSW-C63_2_V_NODE_571_length_5874_cov_5.283554||full	5.54194316562201	6.03602593688793	7.28591937328436	7.42359485119077
KSW-C63_2_V_NODE_574_length_5858_cov_5.188696||full	7.25052778147731	6.89435342580557	5.68206305445178	7.09911170129633
KSW-C63_2_V_NODE_575_length_5855_cov_7.570000||full	3.95722287017661	6.57961643962941	9.2606017006327	7.5353557495462
KSW-C63_2_V_NODE_577_length_5845_cov_5.982902||full	4.84467688080775	5.50848110958901	6.12517979453204	6.43193224692621
KSW-C63_2_V_NODE_596_length_5715_cov_4.420671||full	2.23915752259752	5.00078212983361	3.01838327880068	6.2467719321511
KSW-C63_2_V_NODE_609_length_5648_cov_6.617736||full	5.94854632114379	6.30329679079186	5.75987141607265	6.84789763172671
KSW-C63_2_V_NODE_613_length_5627_cov_5.319095||full	5.08185847432433	5.27752952338248	6.63706050773606	6.78891763266783
KSW-C63_2_V_NODE_621_length_5583_cov_37.929269||full	5.37554562538683	4.83844739956246	6.82869643817651	9.60696919590536
KSW-C63_2_V_NODE_626_length_5563_cov_9.444263||full	2.23915752259752	2.23915752259752	3.32852793903488	7.57076248500346
KSW-C63_2_V_NODE_631_length_5546_cov_7.135312||full	6.70802162054297	5.96059524894663	6.86413791865512	6.72741367325571
KSW-C63_2_V_NODE_634_length_5523_cov_3.299195||full	2.23915752259752	3.41680699207649	3.32852793903488	5.62336090647237
KSW-C63_2_V_NODE_635_length_5515_cov_10.617399||full	3.26875536235695	2.23915752259752	3.01838327880068	7.42359485119077
KSW-C63_2_V_NODE_642_length_5490_cov_4.307452||full	2.23915752259752	4.1851048574067	5.15494174773325	5.98214802989312
KSW-C63_2_V_NODE_644_length_5481_cov_13.511058||full	9.30833010264879	7.61100464938408	7.85107132713085	8.38916358108114
KSW-C63_2_V_NODE_647_length_5452_cov_5.229016||full	8.2424610966454	7.18578260100877	6.46290931683203	7.27047388538638
KSW-C63_2_V_NODE_654_length_5423_cov_7.566505||full	8.61900656383301	7.68282705789382	7.07539047557877	7.79688353556312
KSW-C63_2_V_NODE_655_length_5417_cov_43.285714||full	10.2389227532848	8.87088275658586	10.2444925661748	9.96377274882762
KSW-C63_2_V_NODE_660_length_5396_cov_66.340198||full	8.53368117209665	8.38875536149296	9.22702097235224	10.5928794110476
KSW-C63_2_V_NODE_678_length_5339_cov_6.732021||full	5.82549956091262	6.03602593688793	7.54785276037558	7.48983755294517
KSW-C63_2_V_NODE_681_length_5333_cov_64.917961||full	12.3322189445996	13.3997097414965	11.288559864048	10.3459275552916
KSW-C63_2_V_NODE_693_length_5285_cov_6.577629||full	7.99535548828155	7.25027102367312	6.69728145714558	7.35415848890378
KSW-C63_2_V_NODE_697_length_5271_cov_4.207439||full	4.3867302291115	6.93417738174568	7.13460940753479	7.01157948702002
KSW-C63_2_V_NODE_705_length_5238_cov_12.187343||full	8.39002499812254	8.69686626040099	7.87729399155677	7.71223033935218
KSW-C63_2_V_NODE_708_length_5221_cov_5.491870||full	7.3648113950564	7.31199464036632	6.84652637529407	6.05931142820218
KSW-C63_2_V_NODE_712_length_5209_cov_4.877377||full	2.23915752259752	5.50848110958901	5.31935764581905	6.03405089127076
KSW-C63_2_V_NODE_714_length_5203_cov_5.329448||full	4.3867302291115	7.45563662162815	6.50846790307349	7.01157948702002
KSW-C63_2_V_NODE_720_length_5186_cov_5.365231||full	5.37554562538683	6.10767079697873	6.75507944145159	6.90455332477134
