	C0_1_C	C0_2_C	C63_1_C	C63_2_C
KSW-cf_coassembly_k141_307544||full	10.2786453237297	9.90576716898014	9.21627922379851	9.80796708436717
KSW-cf_coassembly_k141_443360||full	10.2227334965249	6.48145545090128	10.4878320567213	11.7262034902391
KSW-cf_coassembly_k141_172047||full	7.85350595095698	8.77520474198142	6.58998319906839	7.31134062223544
KSW-cf_coassembly_k141_977734||full	10.6538023602593	12.0859419138975	10.2475552170986	10.9450183996686
KSW-cf_coassembly_k141_2997708||full	8.06711581617937	6.95649403352791	6.47240514599522	6.90632016708446
KSW-cf_coassembly_k141_307995||full	6.43350614364676	7.45367383426301	5.51993422058679	6.03092957112374
KSW-cf_coassembly_k141_1515557||full	9.3776337447921	9.69896061190615	9.83804719784136	9.92778072829445
KSW-cf_coassembly_k141_173001||full	6.13157615842295	3.40246517995411	9.16056356840808	10.3992370806417
KSW-cf_coassembly_k141_2593537||full	7.22926617117226	7.43567363681828	8.12573503651731	7.70965600409358
KSW-cf_coassembly_k141_1649852||full	9.86234772314084	10.8081630464952	8.12573503651731	8.34792273708644
KSW-cf_coassembly_k141_1516527||full	9.96176282682153	10.4092282832227	10.5421306464216	10.6977850188456
KSW-cf_coassembly_k141_3670863||full	8.44253070365636	6.07726081401681	5.59771447755709	6.90632016708446
KSW-cf_coassembly_k141_3535802||full	10.2474619741446	10.2107476072997	9.06937653223351	9.60723184537766
KSW-cf_coassembly_k141_445253||full	7.40304876240845	7.9227846434993	5.67140560427296	6.40784778028763
KSW-cf_coassembly_k141_1115547||full	9.82528154146251	9.43047799980797	9.29313835606244	8.12530887860919
KSW-cf_coassembly_k141_173893||full	8.32127906642218	7.07761959570542	7.85625460773359	7.86192184652983
KSW-cf_coassembly_k141_3803909||full	9.35505433786427	9.67425237627103	8.38546284506882	9.18488697011032
KSW-cf_coassembly_k141_848150||full	4.54951503497976	3.15203005540446	6.47240514599522	8.04274816904404
KSW-cf_coassembly_k141_1650809||full	10.428280879038	11.3738901697609	8.48964171934453	8.49488107656605
KSW-cf_coassembly_k141_2594811||full	5.89963818692301	6.90503192311359	5.25656688517803	4.43726575838817
KSW-cf_coassembly_k141_980460||full	8.38636453382422	8.76083200440663	7.42281932050806	7.16272909274772
KSW-cf_coassembly_k141_582749||full	6.33095170428299	5.64320717920637	8.07303874256676	7.0822372879598
KSW-cf_coassembly_k141_582774||full	10.5166698664562	6.51623253284182	10.7282199063917	11.9759628535184
KSW-cf_coassembly_k141_712502||full	7.84426623711711	6.66305242140855	7.6911906262313	7.73617763603859
KSW-cf_coassembly_k141_2192169||full	6.38314879008265	8.42026927539655	6.83177874182701	7.3462129191214
KSW-cf_coassembly_k141_849119||full	3.75685345068644	2.5317251510737	7.38004542371455	8.93325215323675
KSW-cf_coassembly_k141_2329593||full	6.8948335230824	7.43567363681828	6.83177874182701	7.16272909274772
KSW-cf_coassembly_k141_981292||full	7.77787397857003	8.57616202331378	8.71267896531171	8.85075207799266
KSW-cf_coassembly_k141_981549||full	5.21829258124888	7.00617605365478	5.43756838894754	5.24215575814538
KSW-cf_coassembly_k141_1789528||full	9.59141667716152	7.35176527946595	9.74850854797688	8.80139991503276
KSW-cf_coassembly_k141_3402940||full	8.60992731580283	7.00617605365478	7.63774349279574	8.08461956446958
KSW-cf_coassembly_k141_175457||full	6.85851549762905	8.38789680563084	6.69863707491355	7.20134604617199
KSW-cf_coassembly_k141_1652087||full	6.99858200224223	6.49894964008579	7.6911906262313	8.6423213975334
KSW-cf_coassembly_k141_3001357||full	8.90907951720357	9.31226673623616	9.1917820073473	9.3311523711785
KSW-cf_coassembly_k141_1923026||full	5.70711879839473	7.48025902938549	5.15631024714888	6.47260714107266
KSW-cf_coassembly_k141_2193679||full	7.95141471897592	6.35260996898813	7.46435874055613	7.56918738040237
KSW-cf_coassembly_k141_3943093||full	5.43479034681335	7.22121407173877	5.51993422058679	5.63522557815563
KSW-cf_coassembly_k141_1653188||full	9.11508757011091	7.80158507649405	10.3699635376195	10.0855420750801
KSW-cf_coassembly_k141_44693||full	6.84000603043703	7.55719029225218	7.1949745559296	7.12304641000827
KSW-cf_coassembly_k141_176697||full	6.40854921734746	5.47465111305973	5.99121695119457	6.75861921166033
KSW-cf_coassembly_k141_2194091||full	6.78300078121564	6.21097767704467	6.04734294815382	5.51610784276266
KSW-cf_coassembly_k141_983115||full	7.87180950815224	7.99212636505635	7.74272535979843	8.08461956446958
KSW-cf_coassembly_k141_585084||full	7.15640783844794	7.53200050798463	6.58998319906839	6.95235976984704
KSW-cf_coassembly_k141_2597318||full	3.25296471822983	2.5317251510737	7.60097740065922	7.20134604617199
KSW-cf_coassembly_k141_2331414||full	6.57474160963369	7.20003457049634	7.03864937032585	5.84688053464377
KSW-cf_coassembly_k141_2331597||full	11.8073247963956	11.91194199587	12.0574424327093	12.1609472836313
KSW-cf_coassembly_k141_1520594||full	6.06908100092495	6.81028128605968	7.91732574224324	10.1110803946726
KSW-cf_coassembly_k141_3943969||full	4.54951503497976	4.95962625952371	10.2386146690556	10.9506874694448
KSW-cf_coassembly_k141_313114||full	7.69805048823547	8.46971586675147	5.25656688517803	6.26879780649762
KSW-cf_coassembly_k141_1255161||full	7.46467194761646	6.78201968644882	7.1949745559296	6.7058019813569
KSW-cf_coassembly_k141_2194864||full	6.35728865811394	6.63170148065509	5.43756838894754	5.38587903885437
KSW-cf_coassembly_k141_3807610||full	7.95999428752003	9.19956942613093	8.34158809841133	7.99962387973016
KSW-cf_coassembly_k141_2195131||full	7.95999428752003	8.59248722175349	6.76675195889638	8.02134730921601
KSW-cf_coassembly_k141_1392011||full	9.49144272645852	8.70936851634466	9.01455865985272	9.27802563584179
KSW-cf_coassembly_k141_1654808||full	9.29531610107899	8.27103987097428	10.4392347220099	9.51074773983471
KSW-cf_coassembly_k141_852421||full	3.25296471822983	2.5317251510737	8.12573503651731	8.02134730921601
KSW-cf_coassembly_k141_1392148||full	6.91265376086103	7.80859261609745	5.04812367255347	6.40784778028763
KSW-cf_coassembly_k141_2598954||full	8.59898620707633	8.25574359564012	8.05955804578472	8.62823751209288
KSW-cf_coassembly_k141_1792640||full	9.04022868903589	10.3766132870346	7.48468744132799	7.88580547995138
KSW-cf_coassembly_k141_3003950||full	7.95141471897592	8.5132417154052	7.75950189873155	7.62702893133944
KSW-cf_coassembly_k141_984823||full	9.14548066351138	9.97432113951739	7.6911906262313	7.70965600409358
KSW-cf_coassembly_k141_2333128||full	9.94889670200551	10.3432438467203	10.7218183878144	10.5261604363041
KSW-cf_coassembly_k141_3945447||full	6.99858200224223	7.14567967747239	7.61947776611814	7.12304641000827
KSW-cf_coassembly_k141_3004238||full	5.89963818692301	5.73540604074923	7.40159126089567	6.34001455957937
KSW-cf_coassembly_k141_179192||full	10.5944576283308	8.7242607160945	9.88081516391092	9.95059399572993
KSW-cf_coassembly_k141_587553||full	8.18888592672208	8.56379568261615	7.01085873809751	7.53937138438605
KSW-cf_coassembly_k141_716188||full	7.41558625672161	7.05419748926744	6.5126805701583	6.40784778028763
KSW-cf_coassembly_k141_3945840||full	6.40854921734746	5.84964568393315	2.5317251510737	2.5317251510737
KSW-cf_coassembly_k141_2736762||full	8.15939412650676	10.5918166079325	9.15423797332888	9.55608199430035
KSW-cf_coassembly_k141_3004717||full	8.48475139531274	8.92128950776653	8.62389925917775	8.67008312488309
KSW-cf_coassembly_k141_3005180||full	4.64284751369435	4.20447280754932	6.73309885659593	7.78779956650102
KSW-cf_coassembly_k141_1656410||full	10.2973752181291	9.90576716898014	10.5250744850745	10.4157267425273
KSW-cf_coassembly_k141_2870422||full	6.40854921734746	8.97830432372643	7.24352166090955	8.27746963896719
KSW-cf_coassembly_k141_3809566||full	11.2598339560296	12.2337368543309	9.81417351209688	10.1705886161192
KSW-cf_coassembly_k141_451597||full	7.338668777096	6.10043777212193	9.18559213922017	8.20339592150677
KSW-cf_coassembly_k141_589052||full	7.27127304392885	7.66924556683777	7.91732574224324	7.90929969547697
KSW-cf_coassembly_k141_589327||full	9.5090806958324	9.73616566039194	10.1806669773206	10.3571689818967
KSW-cf_coassembly_k141_1794841||full	7.37764130582744	7.54044616034384	6.89398664629531	8.02134730921601
KSW-cf_coassembly_k141_589353||full	8.66342129022017	6.86518773908425	7.11893563064047	7.41352045157548
KSW-cf_coassembly_k141_1927799||full	8.39271436042763	7.88350668961707	7.85625460773359	8.36501092388708
KSW-cf_coassembly_k141_1657709||full	7.68775421326607	8.19822637614115	7.40159126089567	7.65510126123214
KSW-cf_coassembly_k141_1395258||full	8.54299971088665	8.40185981374941	6.95361100407686	9.62151903955049
KSW-cf_coassembly_k141_49000||full	7.21498678447705	7.05419748926744	6.92410822627154	7.3462129191214
KSW-cf_coassembly_k141_1122676||full	11.7329748074268	13.3380522432717	10.8739060078243	11.5032530666089
KSW-cf_coassembly_k141_49104||full	9.75063690568751	9.34875825984494	10.1299960401245	9.66355073174407
KSW-cf_coassembly_k141_1259170||full	6.5058655659773	7.18932670322743	4.3145874887721	5.24215575814538
KSW-cf_coassembly_k141_3543698||full	9.09576144370574	9.24416129674777	7.80869025781598	7.93241700262333
KSW-cf_coassembly_k141_1658217||full	6.61888476408424	5.73540604074923	7.33596123643912	6.34001455957937
KSW-cf_coassembly_k141_2065686||full	9.41241665384404	9.63539358279727	9.10916460190901	9.12597315455139
KSW-cf_coassembly_k141_3007376||full	6.8948335230824	6.59964923441016	5.43756838894754	6.11471428829528
KSW-cf_coassembly_k141_1396349||full	6.74369886127808	6.69373228010588	7.21945291767717	6.95235976984704
KSW-cf_coassembly_k141_1796555||full	7.09534080473062	6.8242060660936	6.20353797047927	6.90632016708446
KSW-cf_coassembly_k141_317986||full	10.0223809912059	9.91553065510741	10.480266794364	10.2600603156309
KSW-cf_coassembly_k141_1796904||full	9.02396139788413	10.5579324117949	7.48468744132799	8.20339592150677
KSW-cf_coassembly_k141_1659185||full	7.62438132711033	7.69216377831476	4.80169187227425	2.5317251510737
KSW-cf_coassembly_k141_2740792||full	6.85851549762905	7.03038735050415	7.90229889209255	7.3462129191214
KSW-cf_coassembly_k141_2741016||full	6.35728865811394	7.18932670322743	5.59771447755709	6.53456133695861
KSW-cf_coassembly_k141_183639||full	7.4403383145013	6.89187299988466	11.1402703856392	7.59839853122208
KSW-cf_coassembly_k141_1659922||full	4.08517143508171	3.40246517995411	8.24961776501988	8.69732049723424
KSW-cf_coassembly_k141_3545668||full	2.5317251510737	3.15203005540446	4.3145874887721	4.89964314992705
KSW-cf_coassembly_k141_51884||full	7.88988347707294	7.39898356238673	8.09962769013795	8.51032226348252
KSW-cf_coassembly_k141_2338755||full	8.43639697566765	6.78201968644882	8.99345264673047	8.38189895282398
KSW-cf_coassembly_k141_990490||full	5.93518499295124	7.78746691089485	4.930556726608	6.34001455957937
KSW-cf_coassembly_k141_3813585||full	8.58241730382236	9.00903168425206	9.32727611611978	9.43187323079871
KSW-cf_coassembly_k141_1931468||full	9.13036416835933	10.3492595660856	9.47162309796015	9.40734463771425
KSW-cf_coassembly_k141_1261882||full	10.6617089321802	10.8520377466611	9.53141536534383	9.6000348317346
KSW-cf_coassembly_k141_3279361||full	8.59348436493467	10.4298122860248	7.40159126089567	8.34792273708644
KSW-cf_coassembly_k141_721709||full	6.82125475587818	5.57819871661481	8.64209782913314	7.41352045157548
KSW-cf_coassembly_k141_3682399||full	7.85350595095698	8.78233775120834	7.87176675657989	7.65510126123214
KSW-cf_coassembly_k141_991064||full	7.35177723921657	5.87681841055204	6.69863707491355	6.99696943415374
KSW-cf_coassembly_k141_185145||full	8.07503536683188	8.46971586675147	8.48964171934453	8.6562690648568
KSW-cf_coassembly_k141_859429||full	8.69459039005633	9.15355491306951	7.94691737301019	8.72405296307598
KSW-cf_coassembly_k141_185366||full	8.23202231168647	7.52350502504809	9.28157717313604	9.98966917847647
KSW-cf_coassembly_k141_859675||full	8.48475139531274	8.99067393234571	8.00433787111886	9.06455017156414
KSW-cf_coassembly_k141_320562||full	8.96127086552721	9.26212936352881	8.76343650231411	8.86283068677443
KSW-cf_coassembly_k141_2340402||full	7.28500711124303	6.55018457735866	7.38004542371455	7.83763565159594
KSW-cf_coassembly_k141_185672||full	10.5137606395825	9.7831406356065	11.4148305413233	11.8692588557551
KSW-cf_coassembly_k141_3143506||full	6.57474160963369	7.18932670322743	8.51948213679454	10.5487637287202
KSW-cf_coassembly_k141_1399791||full	7.81618617830065	8.66760382189209	7.1949745559296	7.95516931699533
KSW-cf_coassembly_k141_457750||full	7.18599554663195	6.96907653865637	5.15631024714888	2.5317251510737
KSW-cf_coassembly_k141_1662395||full	10.7459360485695	11.4111737378468	9.73585652399471	10.423901427973
KSW-cf_coassembly_k141_2606937||full	8.18156934835384	10.3941772541694	9.05586614330601	9.45599169631576
KSW-cf_coassembly_k141_2070188||full	6.80225523853246	8.4872841797698	6.1013357595757	6.26879780649762
KSW-cf_coassembly_k141_992772||full	8.29439929021922	8.56379568261615	7.35817212653846	6.95235976984704
KSW-cf_coassembly_k141_187015||full	7.36476737470609	9.99442133023351	5.99121695119457	8.76324490921902
KSW-cf_coassembly_k141_187029||full	7.22926617117226	7.14567967747239	8.67782015750477	9.13596074854034
KSW-cf_coassembly_k141_2472447||full	7.68775421326607	10.1596305811923	8.45917069588819	9.02209847025391
KSW-cf_coassembly_k141_54910||full	2.5317251510737	2.5317251510737	3.82991977538708	4.43726575838817
KSW-cf_coassembly_k141_1801529||full	6.13157615842295	6.98154979273848	5.99121695119457	6.85875545601541
KSW-cf_coassembly_k141_1801779||full	9.19717463036859	7.74426282309815	8.17657262808294	8.04274816904404
KSW-cf_coassembly_k141_993651||full	5.70711879839473	6.55018457735866	5.51993422058679	5.0816541107066
KSW-cf_coassembly_k141_994049||full	6.30411982736059	6.31355735987106	5.74142588775251	4.89964314992705
KSW-cf_coassembly_k141_861923||full	9.06030814763163	9.51425528538273	9.0353602727877	9.00039468859882
KSW-cf_coassembly_k141_596674||full	10.9164376552267	11.1385180371155	11.4706196338212	11.5413224052905
KSW-cf_coassembly_k141_861943||full	8.30790182091126	10.4534615397589	8.9648220949302	9.1944761722476
KSW-cf_coassembly_k141_2877632||full	3.93347969018743	2.5317251510737	5.51993422058679	7.86192184652983
KSW-cf_coassembly_k141_1531486||full	6.57474160963369	6.72376935617758	7.24352166090955	7.44602955078251
KSW-cf_coassembly_k141_3550051||full	7.54673976629992	7.54884256439762	6.43096284447701	6.34001455957937
KSW-cf_coassembly_k141_322923||full	6.98180263757645	6.14568871549632	7.1700723467446	7.41352045157548
KSW-cf_coassembly_k141_2204998||full	7.75832892165726	8.16039236367072	7.91732574224324	7.86192184652983
KSW-cf_coassembly_k141_188347||full	6.78300078121564	6.70882946789656	5.51993422058679	5.51610784276266
KSW-cf_coassembly_k141_460332||full	2.5317251510737	2.5317251510737	5.35002097295545	8.47927274596037
KSW-cf_coassembly_k141_3686396||full	5.43479034681335	3.40246517995411	10.0020001709229	11.3378954031332
KSW-cf_coassembly_k141_1266337||full	6.24889350497423	6.59964923441016	6.3442898925104	6.19383799350586
KSW-cf_coassembly_k141_1130483||full	3.75685345068644	3.40246517995411	11.8022858897446	6.40784778028763
KSW-cf_coassembly_k141_3284126||full	6.30411982736059	5.87681841055204	7.91732574224324	6.47260714107266
KSW-cf_coassembly_k141_57089||full	9.15297991452417	9.73800096087662	8.7799663146359	8.59965025391544
KSW-cf_coassembly_k141_461418||full	10.7120716834384	9.65689533613723	11.8675320454021	11.2601299872498
KSW-cf_coassembly_k141_1533192||full	5.57756262301545	4.10625362164894	5.25656688517803	5.24215575814538
KSW-cf_coassembly_k141_3957360||full	6.64045654083151	7.01833269322863	7.33596123643912	6.90632016708446
KSW-cf_coassembly_k141_3015303||full	7.56935348619526	7.03038735050415	6.98251999928446	7.0822372879598
KSW-cf_coassembly_k141_864630||full	6.93025557329101	6.64746267815234	2.5317251510737	3.68284383778905
KSW-cf_coassembly_k141_189954||full	7.61354268347706	7.54044616034384	6.89398664629531	7.38026011775923
KSW-cf_coassembly_k141_3818879||full	10.5610284351719	10.8747363703432	10.3451885153802	10.059543495141
KSW-cf_coassembly_k141_3688037||full	4.08517143508171	3.74577306151715	5.80813132332549	6.40784778028763
KSW-cf_coassembly_k141_2611709||full	7.17127778623083	6.1232431106418	6.55185352693947	6.75861921166033
KSW-cf_coassembly_k141_1405010||full	3.25296471822983	2.5317251510737	7.6911906262313	9.6000348317346
KSW-cf_coassembly_k141_190839||full	4.21902616517125	2.5317251510737	6.55185352693947	8.76324490921902
KSW-cf_coassembly_k141_728866||full	9.88503958628381	9.22857991844844	8.31913967148964	9.00039468859882
KSW-cf_coassembly_k141_1668050||full	8.47879503070214	10.5264223718025	8.21355779207909	8.51032226348252
KSW-cf_coassembly_k141_3958939||full	9.19717463036859	9.65106293411244	7.80869025781598	7.93241700262333
KSW-cf_coassembly_k141_2209090||full	6.00371125265356	6.29362301245176	6.25201486260592	6.65096453481176
KSW-cf_coassembly_k141_2076433||full	10.2048071262975	7.22121407173877	9.12865448096131	9.95059399572993
